Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/190293;AVENIDA DE LA DEMOCRACIA Y OTRAS DISTRITO VICÁLVARO. RENOVACIÓN PAVIMENTOS EN CALZADAS;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;36073,9;36073,9;0;0;36073,9;36073,9;36073,9;0;36073,9;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/200293;CALLE SAN ROMUALDO Y OTRAS DISTRITO SAN BLAS-CANILLEJAS. RENOVACIÓN PAVIMENTOS EN CALZADAS;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;82769,31;82769,31;0;0;82769,31;82769,31;82769,31;0;82769,31;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/210293;AVENIDA DE LOGROÑO Y OTRAS DISTRITO BARAJAS. RENOVACIÓN PAVIMENTOS EN CALZADAS;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;8572,38;8572,38;0;0;8572,38;8572,38;8572,38;0;8572,38;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/220293;AV.DE LOS MADROÑOS,C/MACHAQUITO,CHICUELO Y OTRAS DISTRITO HORTALEZA.RENOVACIÓN PAVIMENTOS CALZADAS;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;5327,51;5327,51;0;0;5327,51;5327,51;5327,51;0;5327,51;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/230293;C/CABELLERA BERENICE,CINCO LAGUNAS,GUISANDO Y OTRAS MONCLOA-ARAVACA.RENOVACIÓN PAVIMENTOS CALZADAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;108642,2;108642,2;0;0;108642,2;108642,2;108642,2;0;108642,2;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/260293;C/SAN FRANCISCO DE SALES,CEA BERMÚDEZ,GALILEO Y OTRAS DE CHAMBERÍ.RENOVACIÓN PAVIMENTOS CALZADAS;207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;26615,21;26615,21;0;0;26615,21;26615,21;26615,21;0;26615,21;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/270293;Cº DEL CHORRILLO,C/ORQUÍDEAS,LIMONERO,ALFALFA Y OTRAS DE TETUÁN. RENOVACIÓN PAVIMENTOS CALZADAS;206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;18951,3;18951,3;0;0;18951,3;18951,3;18951,3;0;18951,3;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/280293;C/PRÍNCIPE DE VERGARA,DANIEL URRABIETA,ORURO Y OTRAS DE CHAMARTÍN. RENOVACIÓN PAVIMENTOS CALZADAS;205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;13119,63;13119,63;0;0;13119,63;13119,63;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/290293;C/DR.ESQUERDO,HOMERO,AVERROES,VIEIRA Y CLAVIJO Y OTRAS DE RETIRO.RENOVACIÓN PAVIMENTOS CALZADAS;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;33920,43;33920,43;0;0;33920,43;33920,43;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/300293;C/GENERAL DÍAZ PORLIER, GENERAL PARDIÑAS, PADILLA Y MALDONADO. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;204;SALAMANCA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;54471,48;54471,48;0;0;54471,48;54471,48;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/310293;C/SAN CUGAT DEL VALLÉS, BADALONA, FINISTERRE Y PLAZA DE CIEZA. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;82433,07;82433,07;0;0;82433,07;82433,07;82433,05;0;82433,05;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/320293;CALLES CARBONERAS, ANSAR, BUJALANCE, FLAUTAS Y OTRAS. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;38290,14;38290,14;0;0;38290,14;38290,14;38290,14;0;38290,14;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/370293;CALLES FORGES, JOSÉ PRAT, PIROTÉCNIA Y OTRAS. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;111578,65;111578,65;0;0;111578,65;111578,65;111578,65;0;111578,65;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/380293;CALLES CULLA, TORREDONJIMENO, HONRUBIA Y OTRAS. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;4902,96;4902,96;0;0;4902,96;4902,96;4902,96;0;4902,96;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/390293;CALLES MISTRAL, BAHÍA DE PALMA, CIERZO Y OTRAS. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;111109,09;111109,09;0;0;111109,09;111109,09;111109,07;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/410293;CALLES ISLA DE JAVA, JULIO PALACIOS, CHANTADA Y OTRAS. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;187772,08;187772,08;0;0;187772,08;187772,08;187772,08;0;187772,08;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/440293;CALLES PEZ VOLADOR, PEZ AUSTRAL, PERSEO Y OTRAS DISTRITO DE RETIRO. RENOVACIÓN PAVIMENTOS CALZADAS;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;142708,26;142708,26;0;0;142708,26;142708,26;142708,26;0;142708,26;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/450293;CALLES SAXIFRAGA, EUROPA, TRIANA Y OTRAS DISTRITO DE CHAMARTÍN. RENOVACIÓN PAVIMENTOS EN CALZADAS;205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;98154,02;98154,02;0;0;98154,02;98154,02;98154,01;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/460293;CALLES VELÁZQUEZ, FUENTE DEL BERRO Y OTRAS DISTRITO DE SALAMANCA. RENOVACIÓN PAVIMENTOS EN CALZADAS;204;SALAMANCA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;197428,36;197428,36;0;0;197428,36;197428,36;197428,36;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/470293;CALLES CAMOENS Y VALERO, HORCHE Y OTRAS DISTRITO DE MONCLOA-ARAVACA. RENOVACIÓN PAVIMENTOS CALZADAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;9234,92;9234,92;0;0;9234,92;9234,92;9234,91;0;9234,91;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/480293;AVENIDA NICETO ALCALÁ ZAMORA Y OTRAS DISTRITO DE HORTALEZA. RENOVACIÓN PAVIMENTOS EN CALZADAS;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;203531,87;203531,87;0;0;203531,87;203531,87;203531,87;0;203531,87;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/500293;CALLES BRIONES, ARCADIA, BORNOS Y OTRAS DISTRITO DE BARAJAS. RENOVACIÓN PAVIMENTOS EN CALZADAS;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;61811,97;61811,97;0;0;61811,97;61811,97;61811,97;0;61811,97;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/510293;CALLES PUENTEDEY, CERRO MILANO Y OTRAS DISTRITO DE VILLA DE VALLECAS. RENOVACIÓN PAVIMENTOS CALZADAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;165271,85;165271,85;0;0;165271,85;165271,85;165271,84;0;165271,84;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/540293;CALLES ANTONIO MAIRENA, LA MANCHA Y OTRAS DISTRITO PUENTE VALLECAS. RENOVACIÓN PAVIMENTOS CALZADAS;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;132902,06;132902,06;0;0;132902,06;132902,06;132902,06;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000293;2022/550293;CALLES HACIENDA DE PAVONES, TACONA Y OTRAS DISTRITO DE MORATALAZ. RENOVACIÓN PAVIMENTOS EN CALZADAS;214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;113128,83;113128,83;0;0;113128,83;113128,83;113128,83;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/000293;PLAN DE RENOVACIÓN DE PAVIMENTOS EN CALZADAS. VÍAS PÚBLICAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;117259,98;117259,98;117259,98;0;0;0;0;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/030293;CALLE CAVANILLES Y OTRAS DISTRITO RETIRO. RENOVACIÓN PAVIMENTOS EN CALZADAS;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;155312,43;155312,43;0;0;155312,43;155312,43;155312,43;0;155312,43;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/060293;AVENIDA DE ASTURIAS Y OTRAS DISTRITO TETUÁN. RENOVACIÓN PAVIMENTOS EN CALZADAS;206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;299874,43;299874,43;0;0;299874,43;299874,43;299874,43;0;299874,43;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/070293;CALLE FEIJOO Y OTRAS DISTRITO CHAMBERÍ. RENOVACIÓN PAVIMENTOS EN CALZADAS;207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;216902,47;216902,47;0;0;216902,47;216902,47;216902,47;0;216902,47;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/080293;CALLE FERMÍN CABALLERO Y OTRAS DISTRITO FUENCARRAL-EL PARDO. RENOVACIÓN PAVIMENTOS EN CALZADAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;398442,59;398442,59;0;0;398442,59;398442,59;398442,59;0;398442,59;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/090293;PASEO DE LA FLORIDA Y OTRAS DISTRITO MONCLOA-ARAVACA. RENOVACIÓN PAVIMENTOS EN CALZADAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;270019,66;270019,66;0;0;270019,66;270019,66;270019,66;0;270019,66;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/230293;C/CABELLERA BERENICE,CINCO LAGUNAS,GUISANDO Y OTRAS MONCLOA-ARAVACA.RENOVACIÓN PAVIMENTOS CALZADAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;85892,89;85892,89;0;0;85892,89;85892,89;85892,89;0;85892,89;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/260293;C/SAN FRANCISCO DE SALES,CEA BERMÚDEZ,GALILEO Y OTRAS DE CHAMBERÍ.RENOVACIÓN PAVIMENTOS CALZADAS;207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;156404,1;156404,1;0;0;156404,1;156404,1;156404,1;0;156404,1;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/270293;Cº DEL CHORRILLO,C/ORQUÍDEAS,LIMONERO,ALFALFA Y OTRAS DE TETUÁN. RENOVACIÓN PAVIMENTOS CALZADAS;206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;128269,51;128269,51;0;0;128269,51;128269,51;128269,51;0;128269,51;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/310293;C/SAN CUGAT DEL VALLÉS, BADALONA, FINISTERRE Y PLAZA DE CIEZA. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;31304,32;31304,32;0;0;31304,32;31304,32;31304,32;0;31304,32;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/320293;CALLES CARBONERAS, ANSAR, BUJALANCE, FLAUTAS Y OTRAS. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;661386,94;661386,94;0;0;661386,94;661386,94;661386,94;0;661386,94;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/390293;CALLES MISTRAL, BAHÍA DE PALMA, CIERZO Y OTRAS. RENOVACIÓN DE PAVIMENTOS EN CALZADAS;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;78902,01;78902,01;0;0;78902,01;78902,01;78902,01;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/500293;CALLES BRIONES, ARCADIA, BORNOS Y OTRAS DISTRITO DE BARAJAS. RENOVACIÓN PAVIMENTOS EN CALZADAS;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;313172,67;313172,67;0;0;313172,67;313172,67;313172,67;0;313172,67;
;;001;190;15321;61910;2022/000327;2022/110327;PLAN CAMINO ESCOLAR SEGURO C/ PUENTELARRA. ADECUACIÓN VÍAS PÚBLICAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;29708,64;29708,64;0;0;29708,64;29708,64;29557,8;0;29557,8;
;;001;190;15321;61910;2022/000327;2022/120327;PLAN CAMINO ESCOLAR SEGURO C/ CAÑÓN DEL RÍO LOBOS. ADECUACIÓN VÍAS PÚBLICAS;214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;89422,2;89422,2;0;0;89422,2;89422,2;88213,94;0;88213,94;
;;001;190;15321;61910;2022/000327;2022/130327;PLAN CAMINO ESCOLAR SEGURO C/ MENDIVIL. ADECUACIÓN VÍAS PÚBLICAS;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;593146,59;593146,59;0;0;593146,59;593146,59;583965,54;0;583965,54;
;;001;190;15321;61910;2022/000327;2022/140327;PLAN CAMINO ESCOLAR SEGURO C/ JOAQUÍN TURINA. ADECUACIÓN VÍAS PÚBLICAS;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;80634,61;80634,61;0;0;80634,61;80634,61;80633,67;0;80633,67;
;;001;190;15321;61910;2022/000327;2022/150327;PLAN CAMINO ESCOLAR SEGURO C/ MIRASIERRA Y OTRAS. ADECUACIÓN VÍAS PÚBLICAS;212;USERA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;815274,73;815274,73;0;0;815274,73;815274,73;815272,81;0;815272,81;
;;001;190;15321;61910;2022/000327;2022/160327;PLAN CAMINO ESCOLAR SEGURO C/ LUIS FEITO Y OTRAS. ADECUACIÓN VÍAS PÚBLICAS;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;114580,86;114580,86;0;0;114580,86;114580,86;114565,26;0;114565,26;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000327;2022/010327;PLAN CAMINO ESCOLAR SEGURO C/ GRANITO, MORENO NIETO, JUAN DUQUE Y OTRAS. ADECUACIÓN VÍAS PÚBLICAS;202;ARGANZUELA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;6092,44;6092,44;0;0;6092,44;6092,44;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000327;2022/020327;PLAN CAMINO ESCOLAR SEGURO C/ DE PARMA, FÉLIX CANDELA Y OTRAS. ADECUACIÓN VÍAS PÚBLICAS;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;59217,58;59217,58;0;0;59217,58;59217,58;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000327;2022/040327;PLAN CAMINO ESCOLAR SEGURO C/ ISLA DE LA SOLEDAD Y EVARISTO SAN MIGUEL. ADECUACIÓN VÍAS PÚBLICAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;21888,84;21888,84;0;0;21888,84;21888,84;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000327;2022/050327;PLAN CAMINO ESCOLAR SEGURO C/ ESTRELLA POLAR, PÍO BAROJA Y OTRAS. ADECUACIÓN VÍAS PÚBLICAS;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;1328,46;1328,46;0;0;1328,46;1328,46;1328,46;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000327;2022/070327;PLAN CAMINO ESCOLAR SEGURO C/ GUADALQUIVIR. ADECUACIÓN VÍAS PÚBLICAS;205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;777,27;777,27;0;0;777,27;777,27;777,27;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000327;2022/100327;PLAN CAMINO ESCOLAR SEGURO C/ BRAILLE, CUEVA DE MONTESINOS Y OTRAS. ADECUACIÓN VÍAS PÚBLICAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;61593,41;61593,41;0;0;61593,41;61593,41;0;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000327;2022/000327;PLAN CAMINO ESCOLAR SEGURO. ADECUACIÓN VÍAS PÚBLICAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;392223,63;392223,63;392223,63;0;0;0;0;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000327;2022/030327;PLAN CAMINO ESCOLAR SEGURO AVENIDA DE LOS TOREROS. ADECUACIÓN VÍAS PÚBLICAS;204;SALAMANCA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;11028,5;11028,5;0;0;11028,5;11028,5;11028,5;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000327;2022/050327;PLAN CAMINO ESCOLAR SEGURO C/ ESTRELLA POLAR, PÍO BAROJA Y OTRAS. ADECUACIÓN VÍAS PÚBLICAS;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;72880,18;72880,18;0;0;72880,18;72880,18;72880,18;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000327;2022/060327;PLAN CAMINO ESCOLAR SEGURO C/ PEDREZUELA, DUQUE DE TAMAMES Y OTRAS. ADECUACIÓN VÍAS PÚBLICAS;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;19497,27;19497,27;0;19497,27;0;0;0;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000327;2022/070327;PLAN CAMINO ESCOLAR SEGURO C/ GUADALQUIVIR. ADECUACIÓN VÍAS PÚBLICAS;205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;64601,17;64601,17;0;0;64601,17;64601,17;64601,17;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000327;2022/080327;PLAN CAMINO ESCOLAR SEGURO C/ MIGUEL FLETA. ADECUACIÓN VÍAS PÚBLICAS;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;8979,24;8979,24;0;8979,24;0;0;0;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000327;2022/090327;PLAN CAMINO ESCOLAR SEGURO C/ BREZOS, ANTONIO SANCHA Y OTRAS. ADECUACIÓN VÍAS PÚBLICAS;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;5181,01;5181,01;0;5181,01;0;0;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2022/000485;2022/000485;GRAN VÍA DE VILLAVERDE. MEJORA ACCESIBILIDAD Y MOVILIDAD PEATONAL;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;924922;924922;0;0;924922;924922;416768,33;0;416768,33;
;;001;190;15321;61910;2022/000486;2022/000486;C/ VILLALONSO, TRAMO ENTRE C/ARROYO BUENO Y AV. REAL DE PINTO. REGENERACIÓN URBANA INTEGRAL;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;29679,04;29679,04;0;0;29679,04;29679,04;29679,04;0;0;
;;001;190;15321;61910;2022/000496;2022/000496;C/ CONDESA VEGA DEL POZO, TRAMO C/GALEOTE HASTA LAGO DE SANABRIA. MEJORA PARA COEXISTENCIA PEATONAL;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;207004,02;207004,02;0;0;207004,02;207004,02;207004,02;0;115025;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2022/000496;2022/000496;C/ CONDESA VEGA DEL POZO, TRAMO C/GALEOTE HASTA LAGO DE SANABRIA. MEJORA PARA COEXISTENCIA PEATONAL;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;84612,27;84612,27;0;0;84612,27;84612,27;84612,27;0;84612,27;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000496;2022/000496;C/ CONDESA VEGA DEL POZO, TRAMO C/GALEOTE HASTA LAGO DE SANABRIA. MEJORA PARA COEXISTENCIA PEATONAL;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;28583;28583;0;0;28583;28583;28583;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2022/000496;2022/000496;C/ CONDESA VEGA DEL POZO, TRAMO C/GALEOTE HASTA LAGO DE SANABRIA. MEJORA PARA COEXISTENCIA PEATONAL;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;204721;204721;0;0;204721;204721;204721;0;104872;
;;001;190;15321;61910;2022/000539;2022/010539;CASCO HISTÓRICO DE FUENCARRAL. INTEGRACIÓN ESPACIOS ENTRE PLAZAS BAILE, ISLAS AZORES Y OTRAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;122880,84;122880,84;0;0;122880,84;122880,84;122880,84;0;122880,84;
;;001;190;15321;61910;2022/000539;2022/020539;CASCO HISTÓRICO DE EL PARDO. OBRAS DE MEJORA Y RENOVACIÓN DE ACERAS Y VÍAS PEATONALES;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;1457951,07;1457951,07;0;0;1457951,07;1457951,07;1451122,42;0;1210950,37;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000539;2022/000539;CASCOS HISTÓRICOS DE MADRID. OBRAS DE DE MEJORA;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;381063,17;381063,17;381063,17;0;0;0;0;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000539;2022/010539;CASCO HISTÓRICO DE FUENCARRAL. INTEGRACIÓN ESPACIOS ENTRE PLAZAS BAILE, ISLAS AZORES Y OTRAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;60997,83;60997,83;0;0;60997,83;60997,83;60997,83;0;60997,83;
;;001;190;15321;61911;2022/000540;2022/000540;PASOS A DISTINTO NIVEL Y OTRAS ESTRUCTURAS. ACONDICIONAMIENTO Y REHABILITACIÓN;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;04;CONSERVACIÓN  PASOS A DISTINTO NIVEL;;;;;;;0;118521,1;118521,1;118521,1;0;0;0;0;0;0;
