CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001206;23103;01;02;MUJERES MAYORES USUARIAS DEL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;2800;2463
001206;23103;01;01;PERSONAS USUARIAS DEL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;3650;3155
001206;23103;02;01;CENTROS DE MAYORES DEL DISTRITO;NÚMERO;3;3
001206;23103;02;02;PERSONAS SOCIAS DE LOS CENTROS MUNICIPALES DE MAYORES;NÚMERO;13800;13620
001206;23103;02;03;MUJERES SOCIAS DE LOS CENTROS MUNICIPALES DE MAYORES;NÚMERO;8800;8960
001206;23103;02;04;HOMBRES SOCIOS DE LOS CENTROS MUNICIPALES DE MAYORES;NÚMERO;5000;4660
001206;23103;02;05;GRADO DE UTILIZACIÓN DE LOS CENTROS DE MAYORES;PORCENTAJE;40;20
001206;23103;02;06;HORAS DE TALLERES REALIZADAS;NÚMERO;6070;5961
001206;23103;02;07;PARTICIPANTES EN TALLERES;NÚMERO;1700;2715
001206;23103;02;08;MUJERES PARTICIPANTES EN TALLERES;NÚMERO;1250;2228
001206;23103;02;09;HOMBRES PARTICIPANTES EN TALLERES;NÚMERO;450;488
001206;23103;02;10;EXCURSIONES Y VISITAS SOCIO-CULTURALES REALIZADAS;NÚMERO;60;129
001206;23103;02;11;PERSONAS PARTICIPANTES EN EXCURSIONES Y VISITAS SOCIOCULTURALES;NÚMERO;2000;953
001206;23103;02;12;MUJERES PARTICIPANTES EN EXCURSIONES Y VISITAS SOCIOCULTURALES;NÚMERO;1600;744
001206;23103;02;13;HOMBRES PARTICIPANTES EN EXCURSIONES Y VISITAS SOCIOCULTURALES;NÚMERO;400;208
001206;23103;02;14;PERSONAS VOLUNTARIAS EN LOS CENTROS MUNICIPALES DE MAYORES;NÚMERO;55;54
001206;23103;02;15;MUJERES VOLUNTARIAS EN LOS CENTROS DE MAYORES;NÚMERO;40;37
001206;23103;02;16;HOMBRES VOLUNTARIOS EN LOS CENTROS DE MAYORES;NÚMERO;15;17
001206;23103;02;17;AYUDAS ECONÓMICAS PARA COMEDOR EN CENTROS DE MAYORES;NÚMERO;50;20
001206;23103;02;18;MUJERES BENEFICIARIAS DE AYUDAS PARA COMEDOR EN CENTRO MAYORES;NÚMERO;20;10
001206;23103;02;19;HOMBRES BENEFICIARIOS DE AYUDAS PARA COMEDOR EN CENTRO MAYORES;NÚMERO;30;10
001206;23103;02;20;COMIDAS SERVIDAS EN LOS COMEDORES DE LOS CENTROS DE MAYORES;NÚMERO;32000;18288
001206;23103;02;21;TALLERES DE PREVENCIÓN DE LA SOLEDAD NO DESEADA REALIZADOS;NÚMERO;4;10
001206;23103;02;22;PERSONAS ASISTENTES A LOS TALLERES DE PREVENCIÓN DE LA SOLEDAD NO DESEADA REALIZADOS;NÚMERO;20;61
001206;23103;02;23;MUJERES ASISTENTES A LOS TALLERES DE PREVENCIÓN DE LA SOLEDAD NO DESEADA REALIZADOS;NÚMERO;15;57
001206;23103;02;24;HOMBRES ASISTENTES A LOS TALLERES DE PREVENCIÓN DE LA SOLEDAD NO DESEADA REALIZADOS;NÚMERO;5;4
001206;23103;03;01;GRUPO CUIDAR A QUIENES CUIDAN;NÚMERO;1;2
001206;23103;03;02;PARTICIPANTES CUIDAR A QUIENES CUIDAN;NÚMERO;15;21
001206;23103;03;03;MUJERES PARTICIPANTES CUIDAR A QUIENES CUIDAN;NÚMERO;13;16
001206;23103;03;04;HOMBRES PARTICIPANTES CUIDAR A QUIENES CUIDAN;NÚMERO;2;5
001206;23103;03;05;PERSONAS USUARIAS PROGRAMA RESPIRO FAMILIAR;NÚMERO;45;31
001206;23103;03;06;MUJERES USUARIAS PROGRAMA RESPIRO FAMILIAR;NÚMERO;30;24
001206;23103;03;07;HOMBRES USUARIOS PROGRAMA RESPIRO FAMILIAR;NÚMERO;15;7
001206;23103;04;01;PERSONAS USUARIAS CD ALZHEIMER U OTRAS DEMENCIAS;NÚMERO;270;180
001206;23103;04;02;MUJERES USUARIAS CD ALZHEIMER U OTRAS DEMENCIAS;NÚMERO;200;133
001206;23103;04;03;HOMBRES USUARIOS CD ALZHEIMER U OTRAS DEMENCIAS;NÚMERO;70;47
001206;23103;04;04;PERSONAS USUARIAS CD DETERIORO FÍSICO/RELACIONAL;NÚMERO;140;64
001206;23103;04;05;MUJERES USUARIAS CD DETERIORO FÍSICO/RELACIONAL;NÚMERO;100;51
001206;23103;04;06;HOMBRES USUARIOS CD DETERIORO FÍSICO/RELACIONAL;NÚMERO;40;13
001206;23103;05;01;SOLICITUDES PISOS TUTELADOS;NÚMERO;30;29
001206;23103;05;02;SOLICITUDES RESIDENCIAS COMUNIDAD DE MADRID;NÚMERO;180;80
001206;23103;05;03;AYUDAS ECONÓMICAS PARA ALOJAMIENTOS;NÚMERO;10;10
001206;23103;05;04;MUJERES BENEFICIARIAS AYUDAS ECONÓMICAS ALOJAMIENTO;NÚMERO;6;8
001206;23103;05;05;HOMBRES BENEFICIARIOS AYUDAS ECONÓMICAS ALOJAMIENTO;NÚMERO;4;2
001206;23106;01;16;ENTREVISTAS REALIZADAS A HOMBRES EN LA UTS DE ZONA;NÚMERO;5000;6176
001206;23106;01;15;ENTREVISTAS REALIZADAS A MUJERES EN LA UTS DE ZONA;NÚMERO;21000;24509
001206;23106;01;14;ENTREVISTAS REALIZADAS EN LA UTS DE ZONA;NÚMERO;26000;30685
001206;23106;01;13;UNIDADES FAMILAIRES EN SEGUIMIENTO HOMBRES EN LA UTS DE ZONA;NÚMERO;2575;2438
001206;23106;01;12;UNIDADES FAMILIARES EN SEGUIMIENTO MUJERES EN LA UTS DE ZONA;NÚMERO;7725;7767
001206;23106;01;11;UNIDADES FAMILIARES EN SEGUIMIENTO EN LA UTS DE ZONA;NÚMERO;10300;10205
001206;23106;01;10;ENTREVISTAS REALIZADAS A HOMBRES EN LA UTS DE PRIMERA ATENCIÓN;NÚMERO;3000;2833
001206;23106;01;09;ENTREVISTAS REALIZADAS A MUJERES EN LA UTS DE PRIMERA ATENCIÓN;NÚMERO;6400;5830
001206;23106;01;08;ENTREVISTAS REALIZADAS EN UTS. PRIMERA ATENCIÓN;NÚMERO;9400;8663
001206;23106;01;01;CENTROS DE SERVICIOS SOCIALES;NÚMERO;2;2
001206;23106;01;02;PERSONAS ATENDIDAS UNIDADES TRABAJO SOCIAL PRIMERA ATENCIÓN;NÚMERO;5400;4172
001206;23106;01;03;MUJERES ATENDIDAS UNIDADES TRABAJO SOCIAL PRIMERA ATENCÓN;NÚMERO;3800;2933
001206;23106;01;04;HOMBRES ATENDIDOS UNIDADES TRABAJO SOCIAL PRIMERA ATENCIÓN;NÚMERO;1600;1239
001206;23106;01;05;URGENCIAS ATENDIDAS UNIDADES TRABAJO SOCIAL;NÚMERO;400;401
001206;23106;01;06;URGENCIAS ATENDIDAS MUJERES UNIDADES TRABAJO SOCIAL;NÚMERO;220;281
001206;23106;01;07;URGENCIAS ATENDIDAS HOMBRES UNIDADES TRABAJO SOCIAL;NÚMERO;180;120
001206;23106;02;01;PERSONAS CON DIVERSIDAD FUNCIONAL ATENDIDAS POR EL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;250;309
001206;23106;02;02;MUJERES CON DIVERSIDAD FUNCIONAL ATENDIDAS POR EL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;135;124
001206;23106;02;03;HOMBRES CON DIVERSIDAD FUNCIONAL ATENDIDAS POR EL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;115;185
001206;23106;02;04;PERSONAS CON DIVERSIDAD FUNCIONAL ATENDIDAS POR EL SERVICIO DE TELEASISTENCIA DOMICILIARIA;NÚMERO;120;196
001206;23106;02;05;MUJERES CON DIVERSIDAD FUNCIONAL ATENDIDAS POR EL SERVICIO DE TELEASISTENCIA DOMICILIARIA;NÚMERO;80;110
001206;23106;02;06;HOMBRES CON DIVERSIDAD FUNCIONAL ATENDIDAS POR EL SERVICIO DE TELEASISTENCIA DOMICILIARIA;NÚMERO;40;86
001206;23106;03;01;PROYECTO PARA LA ATENCIÓN DE LA VULNERABILIDAD RESIDENCIAL;NÚMERO;1;1
001206;23106;03;02;PERSONAS ATENDIDAS POR EL SERVICIO DE ATENCIÓN SOCIOJURÍDICA;NÚMERO;500;492
001206;23106;03;03;MUJERES ATENDIDAS POR EL SERVICIO DE ATENCIÓN SOCIOJURÍDICA;NÚMERO;420;389
001206;23106;03;04;HOMBRES ATENDIDAS POR EL SERVICIO DE ATENCIÓN SOCIOJURÍDICA;NÚMERO;80;103
001206;23106;03;05;FAMILIAS ALOJADAS EN LAS VIVIENDAS DEL PROYECTO;NÚMERO;12;11
001206;23106;03;06;MUJERES ALOJADAS EN LAS VIVIENDAS;NÚMERO;8;19
001206;23106;03;10;MUJERES ASISTENTES A ACTIVIDADES GRUPALES;NÚMERO;40;96
001206;23106;03;11;HOMBRES ASISTENTES A ACTIVIDADES GRUPALES;NÚMERO;10;32
001206;23106;03;12;ACTIVIDADES COMUNITARIAS EN LAS QUE PARTICIPA;NÚMERO;1;1
001206;23106;03;13;INFORMES DE VULNERABILIDAD REALIZADOS;NÚMERO;250;302
001206;23106;03;09;ASISTENCIA A ACTIVIDADES GRUPALES;NÚMERO;50;128
001206;23106;03;08;ACTIVIDADES GRUPALES DESARROLLADAS;NÚMERO;5;5
001206;23106;03;07;HOMBRES ATENDIDOS EN LAS VIVIENDAS;NÚMERO;4;5
001206;23106;04;01;PERSONAS ATENDIDAS POR EL PROYECTO DE INSERCIÓN LABORAL;NÚMERO;320;422
001206;23106;04;02;MUJERES ATENDIDAS POR EL PROYECTO;NÚMERO;200;260
001206;23106;04;03;HOMBRES ATENDIDOS POR EL PROYECTO;NÚMERO;120;162
001206;23106;04;04;INSERCIONES LABORALES CONSEGUIDAS;NÚMERO;100;97
001206;23106;04;05;INSERCIONES LABORALES CONSEGUIDAS (MUJERES);NÚMERO;80;60
001206;23106;04;06;INSERCIONES LABORALES CONSEGUIDAS (HOMBRES);NÚMERO;20;37
001206;23106;04;07;ACTIVIDADES GRUPALES DESARROLLADAS;NÚMERO;20;17
001206;23106;04;08;ASISTENCIA A ACTIVIDADES GRUPALES;PORCENTAJE;150;170
001206;23106;04;09;ASISTENCIA A ACTIVIDADES GRUPALES MUJERES;PORCENTAJE;80;111
001206;23106;04;10;ASISTENCIA A ACTIVIDADES GRUPALES HOMBRES;NÚMERO;20;59
001206;23106;04;11;PERSONAS ATENDIDAS POR EL PROYECTO DE APOYO PSICOSOCIAL;NÚMERO;120;136
001206;23106;04;12;MUJERES ATENDIDAS POR EL PROYECTO DE APOYO PSICOSOCIAL;NÚMERO;80;114
001206;23106;04;13;HOMBRES ATENDIDOS POR EL PROYECTO DE APOYO PSICOSOCIAL;NÚMERO;40;22
001206;23106;05;01;HOMBRES EN RIESGO DE EXCLUSIÓN RESIDENCIAL;NÚMERO;35;27
001206;23106;05;02;MUJERES EN RIESGO DE EXCLUSIÓN RESIDENCIAL;NÚMERO;20;24
001206;23106;05;03;PERSONAS SIN HOGAR BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;15;5
001206;23106;05;04;MUJERES SIN HOGAR BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;3;2
001206;23106;05;05;HOMBRES SIN HOGAR BENEFICIARIOS DE AYUAS ECONÓMICAS;NÚMERO;12;3
001206;23106;06;16;CERTIFICADOS DE IMV ELABORADOOS (HOMBRES);NÚMERO;16;41
001206;23106;06;15;CERTIFICADOS DE IMV ELABORADOOS (MUJERES);NÚMERO;24;101
001206;23106;06;14;CERTIFICADOS DE IMV ELABORADOS;NÚMERO;40;142
001206;23106;06;13;HOMBRES PERCEPTORES DE RMI;NÚMERO;265;60
001206;23106;06;12;MUJERES PERCEPTORAS DE RMI;NÚMERO;530;97
001206;23106;06;11;PERSONAS PERCEPTORAS DE RMI;NÚMERO;795;157
001206;23106;06;10;AYUDAS ECONÓMICAS ALOJAMIENTO GESTIONADAS (HOMBRES);NÚMERO;100;11
001206;23106;06;09;AYUDAS ECONÓMICAS ALOJAMIENTO GESTIONADAS (MUJERES);NÚMERO;150;20
001206;23106;06;08;AYUDAS ECONÓMICAS ALOJAMIENTO GESTIONADAS;NÚMERO;250;31
001206;23106;06;07;TARJETA ALIMENTOS TETUÁN GESTIONADAS (HOMBRES);NÚMERO;100;6
001206;23106;06;06;TARJETA ALIMENTOS TETUÁN GESTIONADAS (MUJERES);NÚMERO;200;29
001206;23106;06;05;TARJETA ALIMENTOS TETUÁN GESTIONADAS;NÚMERO;300;35
001206;23106;06;04;TARJETAS FAMILIAS GESTIONADAS (HOMBRES);NÚMERO;50;60
001206;23106;06;03;TARJETAS FAMILIAS GESTIONADAS (MUJERES);NÚMERO;500;166
001206;23106;06;02;TARJETAS FAMILIAS GESTIONADAS;NÚMERO;550;226
001206;23106;06;01;SOLICITUDES AYUDAS ECONÓMICAS;NÚMERO;550;301
001206;23106;07;03;PARTICIPACIÓN DE TÉCNICOS/AS DEL DEPARTAMENTO EN LAS COMISIONES DE TRABAJO DEL PDC;NÚMERO;4;6
001206;23106;07;02;REUNIONES DE SEGUIMIENTO Y COORDINACIÓN;NÚMERO;10;12
001206;23106;07;01;CENTRO SOCIAL COMUNITARIO;NÚMERO;1;1
001206;31101;01;01;INSPECCIONES EN MATERIA DE RESTAURACIÓN COLECTIVA;NÚMERO;550;510
001206;31101;01;02;INSPECCIONES EN MATERIA DE COMERCIO MINORISTA;NÚMERO;650;875
001206;31101;01;03;AUDITORÍAS DE SISTEMAS DE AUTOCONTROL (PCH Y APPCC);NÚMERO;10;11
001206;31101;01;04;EFICACIA OPERATIVA DE INSPECCIONES SEGURIDAD ALIMENTARIA;PORCENTAJE;85;93
001206;31101;01;05;TOMA DE MUESTRAS DE ALIMENTOS Y BEBIDAS.;NÚMERO;40;60
001206;31101;01;06;EFICACIA OPERATIVA  TOMA DE MUESTRAS ALIMENTOS Y BEBIDAS;PORCENTAJE;95;142
001206;31101;01;07;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS BROTES ALERTAS TIPO I Y TIPO II EN SU CASO;PORCENTAJE;100;100
001206;31101;01;08;INFORMES SANITARIOS DE ACTIVIDADES;NÚMERO;370;415
001206;31101;01;09;CONTROL DE LA CORRECCIÓN DE DEFICIENCIAS DETECTADAS EN LOS ESTABLECIMIENTOS EN LOS QUE SE HA PRODUCIDO UN BROTE DE ORIGE;PORCENTAJE;100;100
001206;31101;02;01;INSPECCIONES EN PISCINAS;NÚMERO;40;47
001206;31101;02;02;EFICACIA OPERATIVA DE LAS INSPECCIONES EN PISCINAS;PORCENTAJE;100;100
001206;31101;02;03;TOMA DE MUESTRAS DE AGUA EN PISCINAS;NÚMERO;8;8
001206;31101;02;04;EFICACIA OPERATIVA TOMA DE MUESTRAS DE AGUA EN PISCINAS;PORCENTAJE;100;100
001206;31101;02;05;INSPECCIONES ESCUELAS Y CUIDADO/RECREO INFANTIL;NÚMERO;20;21
001206;31101;02;06;EFICACIA OPERATIVA INSPEC. ESCUELAS Y CUIDADO/RECREO INFANTIL;PORCENTAJE;100;100
001206;31101;02;07;INSPECCIONES EN ESTABLECIMIENTO ESTETICA/BELLEZA  Y ADORNO CORPORAL;NÚMERO;130;177
001206;31101;02;08;EFICACIA OPERATIVA INSPECC. DENUNCIAS Y ALERTAS;PORCENTAJE;100;105
001206;31101;03;06;DENUNCIAS TENENCIA ANIMALES Y PROTECCION ANIMAL E INFORMES EN AMTERIA DE PROTECCION ANIMAL;NÚMERO;100;170
001206;31101;03;05;EFICACIA OPERTIVA INSPECCIONES PROTECCION ANIMAL;PORCENTAJE;100;136
001206;31101;03;04;INSPECCIONES EN MATERIA DE PROTECCIÓN ANIMAL;NÚMERO;30;41
001206;31101;03;03;LICENCIAS DE ANIMALES POTENCIALMENTE PELIGROSOS CONCEDIDAS A HOMBRES;NÚMERO;50;23
001206;31101;03;02;LICENCIAS DE ANIMALES POTENCIALMENTE PELIGROSOS CONCEDIDAS A MUJERES;NÚMERO;40;25
001206;31101;03;01;OBSERVACIONES ANTIRRABICAS;NÚMERO;10;4
001206;31101;04;01;PROPUESTAS INCIIO EXPTE SANCIONADOR SANIDAD Y PROTECCION ANIMAL;NÚMERO;30;33
001206;31101;04;02;PROPUESTAS INICIO EXPTE SANCIONADOR SALUD PUBLICA;NÚMERO;20;7
001206;31101;04;03;PROPUESTAS INICIO EXPTE SANCIONADOR SEGURIDAD ALIMENTARIA;NÚMERO;130;112
001206;31101;04;04;MEDIDAS CAUTELARES Y PROVISIONALES ADOPTADAS;NÚMERO;25;14
001206;31101;05;01;INSTALACIONES DE ASEOS QUÍMICOS EFECTUADAS;NÚMERO;95;149
001206;31101;06;01;PROPUESTAS DE SANCIONES A MUJERES EN MATERIA DE SALUD PÚBLICA;NÚMERO;40;25
001206;31101;06;02;PROPUESTAS DE SANCIONES A HOMBRES EN MATERIA DE SALUD PÚBLICA;NÚMERO;55;50
001206;31101;06;03;ATENCIÓN Y CONSULTAS EFECTUADAS POR MUJERES;NÚMERO;75;120
001206;31101;06;04;ATENCIÓN Y CONSULTAS EFECTUADAS POR HOMBRES;NÚMERO;75;115
001206;31101;07;01;INSPECCIONES EN MATERIA COVID19;NÚMERO;450;787
001206;31101;07;02;CONTROL DE CONDICIONES DE VENTILACIÓN MEDIANTE MEDICIÓN DE CO2;NÚMERO;600;156
001206;31101;07;03;CONTROL DE LAS EFICIENCIAS DETECTADAS EN LOS ESTABLECIMIENTOS;PORCENTAJE;100;100
001206;32301;01;01;ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL GEST. INDIRECTA;NÚMERO;4;4
001206;32301;01;05;TOTAL ALUMNOS ESCOLARIZADOS EN ESC. INF.TIT. MUNICIPAL;NÚMERO;391;379
001206;32301;01;04;ALUMNOS ESCOLARIZADOS EN ESC.INF.TIT. MUNICIPAL NIÑOS;NÚMERO;191;188
001206;32301;01;02;REUNIONES CON ESCUELAS INFANTILES MUNICIPALES;NÚMERO;40;40
001206;32301;01;03;ALUMNOS ESCOLARIZADOS EN ESC.INF.TIT.MUNICIPAL NIÑAS;NÚMERO;200;191
001206;32301;02;06;CENTROS EDUCATIVOS INFANTILES ADAPTACION A NORMATIV CONTRA INCEND.;PORCENTAJE;100;100
001206;32301;02;05;CENTROS EDUCAT. ADAPTADOS PARCIALMENTE A NORMATIVA CONTRA INCENDIO;PORCENTAJE;100;100
001206;32301;02;07;PLANES AUTOPROTECCION IMPLANTADOS EN C. EDUCATIVOS MANT. DISTRITO;NÚMERO;11;0
001206;32301;02;08;C EDUCATIVOS SIN BARRERAS ARQUITECTÓNICAS SOBRE EL TOTAL COLEGIOS;PORCENTAJE;100;72
001206;32301;02;04;SUPERFICIE LIBRE DE CENTROS EDUCATIVOS;M2;25213;25213
001206;32301;02;03;SUPERFICIE CONSTRUIDA CENTROS EDUCATIVOS;M2;31577;31577
001206;32301;02;02;CENTROS EDUCATIVOS CON LIMPIEZA A CARGO DEL DISTRITO;NÚMERO;11;11
001206;32301;02;01;CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;11;11
001206;32301;03;01;REUNIONES CON EL SERVICIO DE APOYO A LA ESCOLARIZACIÓN;NÚMERO;18;0
001206;32301;03;02;ALUMNOS ESCOLARIZADOS POR EL SERVICIO DE APOYO A LA ESCOLARIZACIÓN;NÚMERO;2000;0
001206;32301;04;02;ASESORAMIENTO Y ORIENTACIÓN A AMPAS;NÚMERO;45;45
001206;32301;04;01;INFORMACIÓN Y ATENCIÓN INDIVIDUALIZADA Y COLECTIVA;NÚMERO;2800;2800
001206;32301;05;01;FACILITAR EL ACCESO AL SISTEMA EDUCATIVO A LAS NIÑAS DE CERO A TRES MEDIANTE LAS EEII DE TITULARIDAD MUNICIPAL;NÚMERO;200;191
001206;32301;05;02;FACILITAR EL ACCESO AL SISTEMA EDUCATIVO A LOS ÑIÑOS DE CERO A TRES AÑOS MEDIANTE LAS EEII DE TITULARIDAD MUNICIPAL;NÚMERO;191;188
001206;32501;01;01;CENTROS EDUCATIVOS REMITENTES DE PROTOCOLOS;NÚMERO;45;35
001206;32501;01;02;REUNIONES COMISIÓN ABSENTISMO ESCOLAR;NÚMERO;9;9
001206;32501;01;03;SEGUIMIENTO PROGRAMA PREVENCIÓN ABSENTISMO, CASOS ACTIVOS;NÚMERO;285;229
001206;32501;01;04;ALUMNAS CON EXPEDIENTE ABSENTISMO;NÚMERO;153;97
001206;32501;01;05;ALUMNOS CON EXPEDIENTE ABSENTISMO;NÚMERO;132;127
001206;32501;01;06;PREVALENCIA ABSENTISMO EN POBLACIÓN ESCOLAR DISTRITO;PORCENTAJE;2;2
001206;32501;01;07;VISITAS DOMICILIARIAS;NÚMERO;500;314
001206;32501;01;08;ENTREVISTAS FAMILIARES;NÚMERO;450;439
001206;32501;01;09;ENTREVISTAS A MENORES;NÚMERO;200;225
001206;32501;01;10;ACOMPAÑAMIENTO A MENORES;NÚMERO;20;19
001206;32501;01;11;COMPARECENCIAS;NÚMERO;30;30
001206;32501;01;12;ENTIDADES DEL DISTRITO QUE COLABORAN EN EL PROGRAMA DE PREVENCIÓN DEL ABSENTISMO;NÚMERO;15;15
001206;32501;01;13;REUNIONES CON LOS CENTROS EDUCATIVOS;NÚMERO;1450;1298
001206;32501;01;14;COORDINACIÓN Y REUNIONES CON OTROS RECURSOS;NÚMERO;450;482
001206;32501;01;15;TIPOS DE ACTIVIDADES PREVENTIVAS;NÚMERO;15;15
001206;32501;01;16;ALUMNOS PARTICIPANTES EN ACTIVIDADES PREVENTIVAS;NÚMERO;4500;5919
001206;32501;02;01;PORCENTAJE DE NIÑAS QUE NO ASISTEN A CLASE;PORCENTAJE;54;43
001206;32501;02;02;PORCENTAJE DE NIÑOS QUE NO ASISTEN A CLASE;PORCENTAJE;46;57
001206;32601;01;01;COLEGIOS DONDE SE HAN REALIZADO ACTIVIDADES EXTRAESCOLARES;NÚMERO;17;17
001206;32601;01;02;ESCOLARES PARTICIPANTES EN ACTIVIDADES EXTRAESCOLARES;NÚMERO;5606;4433
001206;32601;01;03;NIÑAS PARTICIPANTES EN ACTIVIDADES EXTRAESCOLARES;NÚMERO;2762;1938
001206;32601;01;04;NIÑOS PARTICIPANTES EN ACTIVIDADES EXTRAESCOLARES;NÚMERO;2844;2495
001206;32601;01;05;TIPOS DE ACTIVIDADES EXTRAESCOLARES REALIZADAS EN CENTROS EDUCATIVOS;NÚMERO;10;15
001206;32601;02;01;NIÑAS PARTICIPANTES EN ACTIVIDADES COMPLEMENTARIAS Y EXTRAESCOLARES;NÚMERO;4572;1938
001206;32601;02;02;NIÑOS PARTICIPANTES EN ACTIVIDADES COMPLEMENTARIAS Y EXTRAESCOLARES;NÚMERO;4228;2495
001206;33401;01;01;CENTROS CULTURALES MUNICIPALES;NÚMERO;3;3
001206;33401;01;02;POBLACIÓN DEL DISTRITO POR CENTRO CULTURAL MUNICIPAL;RATIO;53771;52478
001206;33401;01;03;ACTIVIDADES POR CENTRO CULTURAL;RATIO;200;100
001206;33401;01;04;CESIÓN ESPACIOS Y MEDIOS DE C.CULTURALES MUNICIPALES;HORAS;4000;12210
001206;33401;01;05;EXPOSICIONES;NÚMERO;40;39
001206;33401;01;06;ASISTENCIA A EXPOSICIONES;NÚMERO;35500;41361
001206;33401;01;07;CONCIERTOS;NÚMERO;90;100
001206;33401;01;08;ASISTENCIA A CONCIERTOS;NÚMERO;19000;13968
001206;33401;01;09;OBRAS DE TEATRO;NÚMERO;150;66
001206;33401;01;10;ASISTENCIA A OBRAS DE TEATRO;NÚMERO;20000;8109
001206;33401;01;11;CONFERENCIAS;NÚMERO;50;47
001206;33401;01;12;ASISTENCIA A CONFERENCIAS;NÚMERO;1500;1967
001206;33401;01;13;OTRAS ACTIVIDADES CULTURALES;NÚMERO;125;103
001206;33401;01;14;PARTICIPANTES EN OTRAS ACTIVIDADES CULTURALES;NÚMERO;19000;9324
001206;33401;01;15;ASISTENCIA POBLACIÓN DISTRITO A ACTIV. CULTURALES;RATIO;125;155
001206;33401;01;16;SUGERENCIAS Y RECLAMACIONES RELACIONADAS ACT. CULTURALES;NÚMERO;15;12
001206;33401;01;17;SUGERENCIAS Y RECLAMACIONES PRESENTADAS POR MUJERES;PORCENTAJE;10;83
001206;33401;01;18;SUGERENCIAS Y RECLAMACIONES PRESENTADAS POR HOMBRES;PORCENTAJE;5;17
001206;33401;02;02;CURSOS ACTIV SOCIOC Y RECR POR CENTRO CULTURAL MUNICIPAL;RATIO;83;65
001206;33401;02;01;CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;250;195
001206;33401;02;03;HORAS DE CURSOS ACTIV SOCIOCULTURALES Y RECREATIVAS;HORAS;16000;14259
001206;33401;02;04;MEDIA TRIMESTRAL ASISTENTES CURSOS DE ACTV SOCIOC Y RECR;NÚMERO;3500;2607
001206;33401;02;05;MEDIA TRIMESTRAL ASISTENTES CURSOS DE ACTIV. SOCIOC Y RECR;RATIO;14;14
001206;33401;02;06;SUFICIENCIA PLAZAS DE CURSOS DE ACTIVIDADES OFERTADAS;PORCENTAJE;75;77
001206;33401;02;07;ASISTENCIA POBLACIÓN DEL DTO. CURSOS ACTIV. SOCIOC. Y RECR.;RATIO;75;12
001206;33401;03;01;FIESTAS CELEBRADAS;NÚMERO;4;7
001206;33401;03;02;FESTEJOS REALIZADOS COLABORACIÓN CON ASOCIAC. VECINALES;NÚMERO;2;5
001206;33401;04;01;SUPERFICIE DE CENTROS CULTURALES A REFORMAR;M2;250;1625
001206;33401;04;02;INCIDENCIA DE LAS OBRAS DE REFORMA EN LOS C. CULTURALES;PORCENTAJE;15;15
001206;33401;05;01;MUJERES PARTICIPANTES EN ACTIVIDADES CULTURALES;NÚMERO;80000;55480
001206;34101;01;01;ESCUELAS DE PROMOCIÓN DEPORTIVA REALIZADAS CENTROS ESCOLARES;NÚMERO;16;16
001206;34101;01;02;MEDIA MENSUAL PLAZAS OFERTADAS ESC PROM DEP CENT ESCOL;NÚMERO;22;23
001206;34101;01;03;MEDIA MENSUAL OCUP PLAZAS ESCUELAS PROM DEP CENT ESCOL;PORCENTAJE;70;74
001206;34101;01;04;MEDIA MENSUAL PARTICIPANTES ESC INFANTILES DEPORTIVAS;RATIO;10;11
001206;34101;01;05;UNIDADES DEPORTIVAS UTILIZADAS ENTIDADES DEPORT FEDERADAS;NÚMERO;4;4
001206;34101;01;06;ENTIDADES DEPORT FEDERADAS QUE HAN UTILIZADO UNID DEPORT;NÚMERO;5;4
001206;34101;02;02;EQUIPOS PARTICIPANTES COMPET Y TORNEOS DEPORT MPLES;NÚMERO;230;235
001206;34101;02;01;COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES DEPORTE;NÚMERO;9;9
001206;34101;02;07;PARTICIPANTES ACTIV NO COMPETITIVAS PROMOCIÓN DEPORTE;NÚMERO;1500;1550
001206;34101;02;06;PARTICIPANTES DE MUJERES EN ACT NO COMP PROM DEL DEPORTE;PORCENTAJE;600;670
001206;34101;02;05;ACTIV NO COMPETITIVAS PARA LA PROMOCION DEL DEPORTE;NÚMERO;12;14
001206;34101;02;04;PARTICIPANTES COMPETICIONES Y TORNES POBLAC DISTRITO;RATIO;323;300
001206;34101;02;03;PARTICIPANTES COMPETICIONES Y TORNEOS DEP MUNICIPALES;NÚMERO;4850;4900
001206;34101;03;02;HOMBRES PARTICIPANTES EN ACTIVIDADES DEPORTIVAS;NÚMERO;3000;3150
001206;34101;03;01;MUJERES PARTICIPANTES EN ACTIVIDADES DEPORTIVAS;NÚMERO;1850;1925
