Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;190;15321;61910;2021/000478;2022/001261;CALLES RIAZA Y BAJA DE LA IGLESIA. OBRAS DE ADECUACIÓN DE ACERAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;34583,35;34583,35;0,00;0,00;34583,35;34583,35;0,00;0,00;0,00;
;;001;190;15321;61910;2021/002018;2021/002018;VARIAS CALLES DEL DISTRITO DE SAN BLAS-CANILLEJAS. ADECUACIÓN Y MEJORA DE ACERAS (ID 19: 11408);220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;55398,69;55398,69;0,00;0,00;55398,69;55398,69;6841,42;0,00;6841,42;
;;001;190;15321;61910;2021/002022;2021/002022;SUPRESIÓN BARRERAS ARQUITECTÓNICAS EN EL DISTRITO DE RETIRO (ID 18: 2042);203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;119474,70;119474,70;0,00;0,00;119474,70;119474,70;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000281;2022/000281;ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD Y LA MOVILIDAD;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;5000000,00;-174873,39;4825126,61;4825126,61;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/000293;PLAN DE RENOVACIÓN DE PAVIMENTOS EN CALZADAS. VÍAS PÚBLICAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;18000000,00;-14496741,57;3503258,43;3503258,43;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/010293;CALLE DEL LEÓN Y OTRAS DISTRITO CENTRO. RENOVACIÓN PAVIMENTOS EN CALZADAS;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;576865,63;576865,63;0,00;0,00;576865,63;576865,63;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/020293;PASEO DE LOS MELANCÓLICOS Y OTRAS DISTRITO ARGANZUELA. RENOVACIÓN PAVIMENTOS EN CALZADAS;202;ARGANZUELA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;853145,40;853145,40;0,00;0,00;853145,40;853145,40;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/030293;CALLE CAVANILLES Y OTRAS DISTRITO RETIRO. RENOVACIÓN PAVIMENTOS EN CALZADAS;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;908293,95;908293,95;0,00;0,00;908293,95;908293,95;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/060293;AVENIDA DE ASTURIAS Y OTRAS DISTRITO TETUÁN. RENOVACIÓN PAVIMENTOS EN CALZADAS;206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;815099,82;815099,82;0,00;0,00;815099,82;815099,82;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/070293;CALLE FEIJOO Y OTRAS DISTRITO CHAMBERÍ. RENOVACIÓN PAVIMENTOS EN CALZADAS;207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;580023,50;580023,50;0,00;0,00;580023,50;580023,50;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/080293;CALLE FERMÍN CABALLERO Y OTRAS DISTRITO FUENCARRAL-EL PARDO. RENOVACIÓN PAVIMENTOS EN CALZADAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;865882,16;865882,16;0,00;0,00;865882,16;865882,16;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/090293;PASEO DE LA FLORIDA Y OTRAS DISTRITO MONCLOA-ARAVACA. RENOVACIÓN PAVIMENTOS EN CALZADAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;968391,88;968391,88;0,00;0,00;968391,88;968391,88;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/100293;CARRETERA BOADILLA DEL MONTE Y OTRAS DISTRITO LATINA. RENOVACIÓN PAVIMENTOS EN CALZADAS;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;593306,31;593306,31;0,00;0,00;593306,31;593306,31;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/110293;CALLE JOAQUÍN TURINA Y OTRAS DISTRITO CARABANCHEL. RENOVACIÓN PAVIMENTOS EN CALZADAS;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;365719,04;365719,04;0,00;0,00;365719,04;365719,04;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/120293;CALLE SAN BASILIO Y OTRAS DISTRITO USERA. RENOVACIÓN PAVIMENTOS EN CALZADAS;212;USERA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;634130,21;634130,21;0,00;0,00;634130,21;634130,21;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/130293;CALLE EL BOSCO Y OTRAS DISTRITO PUENTE DE VALLECAS. RENOVACIÓN PAVIMENTOS EN CALZADAS;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;892914,26;892914,26;0,00;0,00;892914,26;892914,26;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/140293;CALLE FOBOS Y OTRAS DISTRITO MORATALAZ. RENOVACIÓN PAVIMENTOS EN CALZADAS;214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;802537,04;802537,04;0,00;0,00;802537,04;802537,04;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/150293;CALLE SERRANO GALVACHE Y OTRAS DISTRITO CIUDAD LINEAL. RENOVACIÓN PAVIMENTOS EN CALZADAS;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;924988,13;924988,13;0,00;0,00;924988,13;924988,13;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/170293;CALLE TOTANES Y OTRAS DISTRITO VILLAVERDE. RENOVACIÓN PAVIMENTOS EN CALZADAS;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;609091,61;609091,61;0,00;0,00;609091,61;609091,61;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/180293;CALLE PUERTO DEL BRUCH Y OTRAS DISTRITO VILLA DE VALLECAS. RENOVACIÓN PAVIMENTOS EN CALZADAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;674279,06;674279,06;0,00;0,00;674279,06;674279,06;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/190293;AVENIDA DE LA DEMOCRACIA Y OTRAS DISTRITO VICÁLVARO. RENOVACIÓN PAVIMENTOS EN CALZADAS;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;701030,60;701030,60;0,00;0,00;701030,60;701030,60;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/200293;CALLE SAN ROMUALDO Y OTRAS DISTRITO SAN BLAS-CANILLEJAS. RENOVACIÓN PAVIMENTOS EN CALZADAS;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1009795,57;1009795,57;0,00;0,00;1009795,57;1009795,57;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000293;2022/210293;AVENIDA DE LOGROÑO Y OTRAS DISTRITO BARAJAS. RENOVACIÓN PAVIMENTOS EN CALZADAS;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1143673,22;1143673,22;0,00;0,00;1143673,22;1143673,22;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000327;2022/000327;PLAN CAMINO ESCOLAR SEGURO. ADECUACIÓN VÍAS PÚBLICAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;3000000,00;0,00;3000000,00;3000000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;190;15321;61910;2022/000486;2022/000486;C/ VILLALONSO, TRAMO ENTRE C/ARROYO BUENO Y AV. REAL DE PINTO. REGENERACIÓN URBANA INTEGRAL;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;50000,00;50000,00;0,99;0,00;49999,01;49999,01;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2019/003667;2019/003667;PLAN DE BARRIOS. ACERAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;70000,00;70000,00;70000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2019/003671;2019/003671;MEJORA DE LAS CONDICIONES DE SEGURIDAD Y MOVILIDAD EN VÍAS PÚBLICAS MUNICIPALES;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1236,12;1236,12;1236,12;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2019/003678;2019/003678;PAVIMENTO ACERAS DEL DISTRITO DE CHAMBERÍ. MEJORAS (ID 17: 8461);207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;48160,10;48160,10;48160,10;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2019/003679;2019/003679;MEJORA ACERAS DETRIORADAS BARRIOS DE TETUÁN. ACCESIBILIDAD Y ARBOLADO (ID 2017: 7239);206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;47359,27;47359,27;47359,27;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000465;2021/000465;COLONIA LA FLORIDA Y CASA QUEMADA. ADECUACIÓN DE VIALES;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;256500,00;256500,00;256500,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000466;2021/000466;POLÍGONOS INDUSTRIALES DE LA CIUDAD. OBRAS DE PAVIMENTACIÓN Y MEJORA;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;2716052,00;2716052,00;2716052,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000469;2021/000469;RECINTOS FERIALES CASA CAMPO. ADECUACIÓN VIARIA;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;2052468,00;2052468,00;2052468,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000476;2021/000476;MEJORA Y REHABILITACIÓN DE CALZADAS EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;419162,20;419162,20;419162,20;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000477;2021/000477;RENOVACIÓN RODADURA EN FIRMES Y PAVIMENTOS DE LAS CALZADAS EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;324702,46;324702,46;324702,46;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/000478;ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD EN LA CIUDAD DE MADRID (ID VARIOS);998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;1662780,90;1662780,90;1662780,90;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000479;2021/000479;PLAN DE CALZADAS Y BARRIOS EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;50484,50;50484,50;50484,50;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000561;2021/000561;RENOVACIÓN DE RODADURA EN CALZADAS. DISTRITOS DE ARGANZUELA, CENTRO, CHAMBERÍ Y TETUÁN;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;100323,57;100323,57;100323,57;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000564;2021/000564;RENOVACIÓN DE RODADURA EN CALZADAS. DISTRITOS DE CIUDAD LINEAL,SAN BLAS CANILLEJAS Y BARAJAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;212616,51;212616,51;212616,51;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000565;2021/000565;RENOVACIÓN DE RODADURA EN CALZADAS. DISTRITOS DE LATINA,CARABANCHEL,USERA Y VILLAVERDE;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;133020,58;133020,58;133020,58;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000566;2021/000566;RENOVACIÓN DE RODADURA EN CALZADAS. DISTRITOS DE PUENTE DE VALLECAS,MORATALAZ Y VILLA DE VALLECAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;182753,57;182753,57;182753,57;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/002035;2021/002035;DIVERSAS CALLES DEL BARRIO DE ALUCHE. PAVIMENTACIÓN ACERAS Y CALZADAS (ID 19: 11186);210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;51226,91;51226,91;51226,91;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000281;2022/000281;ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD Y LA MOVILIDAD;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;8000000,00;8000000,00;8000000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000293;2022/000293;PLAN DE RENOVACIÓN DE PAVIMENTOS EN CALZADAS. VÍAS PÚBLICAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;42000000,00;42000000,00;42000000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000327;2022/000327;PLAN CAMINO ESCOLAR SEGURO. ADECUACIÓN VÍAS PÚBLICAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;3000000,00;3000000,00;3000000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/000539;2022/000539;CASCOS HISTÓRICOS DE MADRID. OBRAS DE DE MEJORA;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1500000,00;1500000,00;1500000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2022/001255;2022/001255;COLONIAS HISTÓRICAS DEL DISTRITO DE CHAMARTÍN. OBRAS DE REMODELACIÓN;205;CHAMARTIN;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;2500000,00;2500000,00;2500000,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2018/008290;2018/008290;CALZADAS Y ACERAS EN EL DISTRITO DE CIUDAD LINEAL. OBRAS DE MEJORA (ID 18: 3139);215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;212859,00;0,00;212859,00;212859,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2018/008291;2018/008291;CALZADAS Y ACERAS EN EL DISTRITO SAN BLAS-CANILLEJAS. REHABILITACIÓN (ID 18: 793);220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;130900,00;0,00;130900,00;130900,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002013;2021/002013;CONEXIÓN BARRIOS DEL ESPINILLO Y SAN FERMÍN BAJO M-40. MEJORAS (ID 17: 4861);217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;28155,00;0,00;28155,00;28155,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002015;2021/002015;GLORIETA DEL EJERCITO. OBRAS DE REMODELACIÓN (ID 18: 1132);211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;57762,00;0,00;57762,00;57762,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002017;2021/002017;ACERAS Y CALZADAS BARRIO DE ORCASITAS. REHABILITACIÓN (ID 18: 1480);212;USERA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;24978,00;0,00;24978,00;24978,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002018;2021/002018;VARIAS CALLES DEL DISTRITO DE SAN BLAS-CANILLEJAS. ADECUACIÓN Y MEJORA DE ACERAS (ID 19: 11408);220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;355484,00;0,00;355484,00;0,00;0,00;355484,00;355484,00;355484,00;0,00;355484,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002019;2021/002019;PASO DE PEATONES Y BICICLETAS EN LA ROTONDA DR. GARCÍA TAPIA CON M-40. OBRAS DE MEJORA (ID 18: 554);214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;6602,00;0,00;6602,00;6602,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002020;2021/002020;ACCESO PEATONAL AL PARQUE FORESTAL DE FUENTE CARRANTONA. ACONDICIONAMIENTO (ID 18: 1430);214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;2338,00;0,00;2338,00;2338,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002021;2021/002021;PAVIMENTO ACERAS DE DIVERSAS CALLES DEL DISTRITO DE MORATALAZ. MEJORA (ID 18: 2574);214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;30943,00;0,00;30943,00;8037,68;0,00;22905,32;22905,32;22905,32;0,00;22905,32;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002022;2021/002022;SUPRESIÓN BARRERAS ARQUITECTÓNICAS EN EL DISTRITO DE RETIRO (ID 18: 2042);203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;275300,00;0,00;275300,00;0,00;0,00;275300,00;275300,00;204931,53;0,00;204931,53;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002027;2021/002027;ACERAS EN CALLES DEL DISTRITO DE TETUÁN. OBRAS DE ENSANCHAMIENTO (ID 18: 1000);206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;100000,00;0,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002028;2021/002028;SEGURIDAD VIAL EN ESPACIOS PÚBLICOS DEL POBLADO DIRIGIDO DE ORCASITAS. OBRAS DE MEJORA (ID 18: 2238);212;USERA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;33450,00;0,00;33450,00;33450,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002029;2021/002029; AVDA DE LOS ROSALES. AMPLIACIÓN ACERAS (ID 18: 121);217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;27444,00;0,00;27444,00;27444,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002033;2021/002033;PASOS DE CEBRA EN CALLE FERMÍN CABALLERO-PEÑAGRANDE. ADECUACIÓN INTEGRAL (ID 19: 10283);208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;14400,00;0,00;14400,00;14400,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002034;2021/002034;VALDEBEBAS - PASO DE CEBRA PARA ACCESO AL CAMPO DE LAS NACIONES. ADAPTACIÓN (ID 19: 8614);216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;7800,00;0,00;7800,00;7800,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002035;2021/002035;DIVERSAS CALLES DEL BARRIO DE ALUCHE. PAVIMENTACIÓN ACERAS Y CALZADAS (ID 19: 11186);210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;157574,00;0,00;157574,00;157574,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002041;2021/002041;CALLES DEL DISTRITO DE TETUAN. ADECUACIÓN DE ACERAS Y CALZADAS (ID 19: 10635);206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;107546,00;0,00;107546,00;107546,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2022/000484;2022/000484;CARRIL BICI EN LA GRAN VÍA DE VILLAVERDE. OBRAS DE ADAPTACIÓN;217;VILLAVERDE;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;595899,00;0,00;595899,00;595899,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2022/000485;2022/000485;GRAN VÍA DE VILLAVERDE. MEJORA ACCESIBILIDAD Y MOVILIDAD PEATONAL;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;604101,00;0,00;604101,00;604101,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2022/000486;2022/000486;C/ VILLALONSO, TRAMO ENTRE C/ARROYO BUENO Y AV. REAL DE PINTO. REGENERACIÓN URBANA INTEGRAL;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;250000,00;0,00;250000,00;0,00;0,00;250000,00;250000,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2022/000496;2022/000496;C/ CONDESA VEGA DEL POZO, TRAMO C/GALEOTE HASTA LAGO DE SANABRIA. MEJORA PARA COEXISTENCIA PEATONAL;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;450000,00;450000,00;450000,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2022/002018;2022/002018;ACERAS EN EL DISTRITO DE CIUDAD LINEAL. OBRAS DE MEJORA Y ADECUACIÓN (ID 20: 12854);215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;150000,00;0,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00;
