Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado;Pagos Real
;;001;205;31101;62302;2019/000707;2019/000707;EQUIPAMIENTO SERVICIOS SALUBRIDAD PÚBLICA DISTRITO CHAMARTÍN;205;CHAMARTIN;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0,00;1280,00;1280,00;1,39;0,00;1278,61;1278,61;0,00;0,00;0,00
;;001;205;32301;63200;2019/000553;2019/000553;COLEGIO PÚBLICO PADRE POVEDA. ADECUACIÓN SANEAMIENTO, FONTANERÍA, COCINA Y COMEDOR;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;200000,00;200000,00;252,23;0,00;199747,77;199747,77;68199,02;0,00;1116,24
;;001;205;32601;62599;2019/009208;2019/009208;COLEGIOS PÚBLICOS DISTRITO DE CHAMARTÍN. ADQUISICIÓN JUEGOS TRADICIONALES Y DEPORTIVOS (ID: 10656);205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;13000,00;0,00;13000,00;13000,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;33303;62300;2018/006631;2018/006631;IFS-CENTRO CULTURAL NICOLÁS SALMERÓN. ADQUISICIÓN DE UN DESFIBRILADOR;205;CHAMARTIN;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1385,45;1385,45;0,00;0,00;1385,45;1385,45;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;205;33303;62599;2019/003435;2019/003435;IFS-EQUIPAMIENTO CENTROS CULTURALES DEL DISTRITO CHAMARTÍN;205;CHAMARTIN;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;42000,00;42000,00;42000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;205;33401;60999;2019/000449;2019/000449;PLACAS CONMEMORATIVOS DISTRITO CHAMARTÍN;205;CHAMARTIN;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;1300,00;1300,00;29,50;0,00;1270,50;1270,50;1270,50;0,00;1270,50
;;001;205;34201;60999;2019/009210;2019/009210;CANASTAS DE MINIBASKET EN EL BARRIO DE PROSPERIDAD. INSTALACIÓN (ID: 10989);205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;6600,00;0,00;6600,00;6600,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;205;34201;62599;2019/004022;2019/004022;IFS-EQUIPAMIENTO CENTRO DEPORTIVO PRADILLO;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;7000,00;7000,00;7000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;205;34201;62600;2019/004022;2019/004022;IFS-EQUIPAMIENTO CENTRO DEPORTIVO PRADILLO;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;3000,00;3000,00;3000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;205;34201;62901;2018/001303;2018/001303;CENTRO DEPORTIVO PRADILLO. SEÑALIZACIÓN;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;344,85;344,85;0,00;0,00;344,85;344,85;344,85;0,00;344,85
;;001;205;34201;63200;2017/004132;2017/004132;DEPORTIVO BÁSICO C/DRÁCENA. REHABILITACIÓN Y ADAPTACIÓN A NORMATIVA PISTA DEPORTIVA;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;54845,74;54845,74;0,46;0,00;54845,28;54845,28;54845,28;0,00;54845,28
;;001;205;34201;63200;2017/004133;2017/004133;DEPORTIVO BÁSICO ROSA JARDÓN. REHABILITACIÓN Y ADAPTACIÓN A NORMATIVA PISTA DEPORTIVA;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;16955,38;16955,38;0,00;0,00;16955,38;16955,38;16955,38;0,00;0,00
;;001;205;34201;63200;2019/000714;2019/000714;CENTRO DEPORTIVO PRADILLO. OBRAS VARIAS MEJORA Y PAVIMENTACIÓN PISTA DE PÁDEL;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;16000,00;16000,00;16000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;205;92001;62500;2018/001100;2018/001100;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO CHAMARTÍN;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;6637,33;6637,33;70,90;0,00;6566,43;6566,43;1260,82;0,00;1260,82
;;001;205;93302;62901;2018/000668;2018/010668;EDIFICIO SEDE DISTRITO CHAMARTÍN. SEÑALIZACIÓN;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;5768,68;5768,68;0,00;0,00;5768,68;5768,68;5768,68;0,00;5768,68
;;001;205;93302;63200;2019/000715;2019/000715;EDIFICIO SEDE DISTRITO CHAMARTÍN. ADECUACIÓN  DE DESPACHO;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;8700,00;8700,00;273,41;0,00;8426,59;8426,59;0,00;0,00;0,00
;;001;205;93302;63200;2019/000731;2019/000731;CENTRO CULTURAL NICOLÁS SALMERÓN. OBRAS ADECUACIÓN DE INSTALACIONES;205;CHAMARTIN;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;43400,03;43400,03;43400,03;0,00;0,00;0,00;0,00;0,00;0,00
;;001;205;93302;63200;2019/000811;2019/000811;CENTRO DE DÍA DE MAYORES JUAN PABLO II. ADECUACIÓN ASCENSOR A NORMATIVA;205;CHAMARTIN;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;4999,97;4999,97;4999,97;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005413;2018/005413;IFS-SEDE DISTRITO CHAMARTÍN. ADAPTACIÓN A NORMATIVA SECTORIAL SALÓN DE ACTOS E INSTALACIONES;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;270154,24;270154,24;0,00;0,00;270154,24;270154,24;270154,24;0,00;270154,24
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005414;2018/005414;IFS-SEDE DISTRITO CHAMARTÍN. CLIMATIZACIÓN PARA EFICIENCIA ENERGÉTICA, ACCESIBILIDAD Y OTRAS;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;244099,57;244099,57;0,00;0,00;244099,57;244099,57;244099,56;0,00;244099,56
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005415;2018/005415;IFS-CENTRO JUVENIL LUIS GONZAGA. MEJORA CARPINTERÍAS Y EFICIENCIA, ADECUACIÓN ACCESO Y OTRAS;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;211632,80;211632,80;0,00;0,00;211632,80;211632,80;211632,79;0,00;211632,79
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005416;2018/005416;IFS-CENTRO SOCIO COMUNITARIO COLONIAS HISTÓRICAS.ADECUACIÓN CARPINTERÍAS Y NORMATIVA SECTORIAL;205;CHAMARTIN;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;145592,69;145592,69;0,00;0,00;145592,69;145592,69;119073,09;0,00;119073,09
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005417;2018/005417;IFS-CENTRO DE MAYORES HOGAR CASTILLA.EFICIENCIA EN PAVIMENTOS,CARPINTERÍAS,ILUMINACIÓN Y OTRAS;205;CHAMARTIN;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;279973,25;279973,25;0,00;0,00;279973,25;279973,25;217378,17;0,00;217378,17
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005418;2018/005418;IFS-CENTRO SERVICIOS SOCIALES SANTA HORTENSIA. CLIMATIZACIÓN, OBRAS EN VESTUARIOS Y OTRAS REFORMAS;205;CHAMARTIN;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;299732,56;299732,56;0,00;0,00;299732,56;299732,56;296553,37;0,00;296553,37
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005419;2018/005419;IFS-CENTRO CULTURAL NICOLÁS SALMERÓN. CUBRICIÓN PATIO, SUPRESIÓN BARRERAS Y NORMATIVA DE SEGURIDAD;205;CHAMARTIN;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;299950,92;299950,92;0,00;0,00;299950,92;299950,92;288291,25;0,00;288291,25
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005420;2018/005420;IFS-CENTRO CULTURAL NICOLÁS SALMERÓN.ADECUACIÓN CARPINTERÍAS PARA MEJORA EFICIENCIA ENERGÉTICA;205;CHAMARTIN;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;199617,39;199617,39;0,00;0,00;199617,39;199617,39;3761,42;0,00;3761,42
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005421;2018/005421;IFS-CENTRO CULTURAL NICOLÁS SALMERÓN. CLIMATIZACIÓN Y EFICIENCIA, PAVIMENTO ACÚSTICO Y OTRAS;205;CHAMARTIN;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;209807,31;209807,31;0,00;0,00;209807,31;209807,31;169830,34;0,00;169830,34
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005422;2018/005422;IFS-CENTRO CULTURAL NICOLÁS SALMERÓN. SUPRESIÓN DE BARRERAS, ADECUACIÓN SALÓN DE ACTOS Y OTRAS;205;CHAMARTIN;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;174899,21;174899,21;0,00;0,00;174899,21;174899,21;133585,75;0,00;133585,75
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005423;2018/005423;IFS-CENTRO DE MAYORES NICOLÁS SALMERÓN. PUERTAS AUTOMÁTICAS PARA MEJORAS ACCESIBILIDAD Y OTRAS;205;CHAMARTIN;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;32653,01;32653,01;0,00;0,00;32653,01;32653,01;32653,01;0,00;32653,01
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005424;2018/005424;IFS-BIBLIOTECA DÁMASO ALONSO. NORMATIVA ELÉCTRICA, CONTRA INCENDIOS Y MEJORA EFICIENCIA;205;CHAMARTIN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;56167,17;56167,17;0,00;0,00;56167,17;56167,17;56167,17;0,00;56167,17
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005425;2018/005425;IFS-CENTRO DEPORTIVO PRADILLO.INSONORIZACIÓN, CARPINTRÍAS, PUERTAS AUTOMÁTICAS, GRIFERÍAS Y OTRAS;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;94287,43;94287,43;0,00;0,00;94287,43;94287,43;94287,11;0,00;94190,36
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005426;2018/005426;IFS-CENTRO DEPORTIVO PRADILLO. ADECUACIÓN CALDERAS  Y PANTALLAS ACÚSTICAS;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;179999,49;179999,49;0,00;0,00;179999,49;179999,49;179999,49;0,00;179999,49
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005427;2018/005427;IFS-CENTRO DEPORTIVO PRADILLO. MEJORA CERRAMIENTOS, SOLADOS, CUBRICIÓN ESCALERA Y  SEGURIDAD;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;4489,09;4489,09;0,00;0,00;4489,09;4489,09;722,16;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005429;2018/005429;IFS-CENTRO DEPORTIVO PRADILLO. SUSTITUCIÓN PAVIMENTO HORMIGÓN EN PISTAS DE TENIS.;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;94100,52;94100,52;0,00;0,00;94100,52;94100,52;76249,33;0,00;76249,33
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005430;2018/005430;IFS-DEPORTIVO BÁSICO ALFONSO XIII, 126. ADECUACIÓN PAVIMENTO DEPORTIVO;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;93220,90;93220,90;0,00;0,00;93220,90;93220,90;92269,88;0,00;92269,88
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005431;2018/005431;IFS-DEPORTIVO BÁSICO ALFONSO XIII, 136.CERRAMIENTO Y ADECUACIÓN PAVIMENTO PISTAS DE BALONCESTO;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;222683,22;222683,22;0,00;0,00;222683,22;222683,22;219101,55;0,00;219101,55
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005432;2018/005432;IFS-CENTROS DEPORTIVOS BÁSICOS DISTRITO CHAMARTÍN. ADECUACIÓN CANASTAS;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;16753,19;16753,19;0,00;0,00;16753,19;16753,19;16753,09;0,00;16753,09
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005433;2018/005433;IFS-COLEGIO PÚBICO ISAAC ALBÉNIZ.CARPINTERÍA EXTERIOR Y LUMINARIAS LED PARA EFICIENCIA Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;144268,71;144268,71;0,00;0,00;144268,71;144268,71;144268,70;0,00;133443,33
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005434;2018/005434;IFS-COLEGIO PÚBLICO PATRIARCA OBISPO EIJO Y GARAY. CARPINTERÍA Y LUMINARIAS PARA EFICIENCIA Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;137453,65;137453,65;0,00;0,00;137453,65;137453,65;137453,65;0,00;137453,65
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005435;2018/005435;IFS-COLEGIO PÚBLICO ARQUITECTO GAUDÍ. CARPINTERÍA EXTERIOR Y LUMINARIAS LED PARA EFICIENCIA Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;59564,87;59564,87;0,00;0,00;59564,87;59564,87;59564,87;0,00;59564,87
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005436;2018/005436;IFS-COLEGIO PÚBLICO PADRE POVEDA. INSTALACIÓN TOLDO, LUMINARIAS LED PARA EFICIENCIA Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;153284,71;153284,71;0,00;0,00;153284,71;153284,71;153284,71;0,00;153284,71
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005437;2018/005437;IFS-COLEGIO PÚBLICO SAN JUAN DE LA CRUZ. LUMINARIAS LED Y CLIMATIZACIÓN PARA EFICIENCIA Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;184176,97;184176,97;0,00;0,00;184176,97;184176,97;184176,97;0,00;184176,97
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005438;2018/005438;IFS-COLEGIO PÚBLICO LUIS BELLO. RECONSTRUCCIÓN MURO, PAVIMENTACIÓN, LUMINARIAS LED Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;126879,84;126879,84;0,00;0,00;126879,84;126879,84;119508,89;0,00;109346,86
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005439;2018/005439;IFS-COLEGIO PÚBLICO PINTOR ROSALES.NORMATIVA CONTRA INCENDIOS, SUELOS BAÑO, VALLAS Y OTRAS MEJORAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;76181,76;76181,76;0,00;0,00;76181,76;76181,76;76181,76;0,00;76181,76
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005440;2018/005440;IFS-ESCUELA INFANTIL LUIS BELLO. ADAPTACIÓN CUARTO CONTADORES, PERSIANAS Y BAÑOS;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;80373,25;80373,25;0,00;0,00;80373,25;80373,25;80373,25;0,00;80373,25
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/005441;2018/005441;IFS-ESCUELA INFANTIL EL SOL. ADECUACIÓN CALDERA Y EFICIENCIA, CENTRAL DE INCENDIOS Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;114579,04;114579,04;0,00;0,00;114579,04;114579,04;114579,04;0,00;114579,04
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/008280;2018/008280;IFS-DEPORTIVO BÁSICO C/ PUERTO RICO, 54. ILUMINACIÓN CANCHA (ID: 773);205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;33683,59;33683,59;0,00;0,00;33683,59;33683,59;33683,59;0,00;33683,59
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/008281;2018/008281;IFS-DEPORTIVO BÁSICO C/ PADRE CLARET, 18. ILUMINACIÓN CANCHA (ID: 773);205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;51018,23;51018,23;0,00;0,00;51018,23;51018,23;43789,81;0,00;43789,81
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/008282;2018/008282;IFS-DEPORTIVO BÁSICO C/ CLARA DEL REY, 61. ILUMINACIÓN CANCHA (ID: 773);205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;31863,14;31863,14;0,00;0,00;31863,14;31863,14;31863,14;0,00;31863,14
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/008283;2018/008283;IFS-DEPORTIVO BÁSICO C/ JOAQUÍN RODRIGO S/N. ILUMINACIÓN CANCHA (ID: 773);205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;23563,07;23563,07;0,00;0,00;23563,07;23563,07;23563,07;0,00;23563,07
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;205;93303;63200;2018/008284;2018/008284;IFS-DEPORTIVO BÁSICO C/ DRÁCENA, 42. ILUMINACIÓN CANCHA (ID: 773);205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;27684,99;27684,99;0,00;0,00;27684,99;27684,99;27684,99;0,00;27684,99
4;SC Y CE FINANC. CON RTG;001;205;93303;63200;2017/004134;2017/004134;DEPORTIVO BÁSICO C/PRADILLO. REHABILITACIÓN Y ADAPTACIÓN A NORMATIVA PISTA DEPORTIVA;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;38064,36;38064,36;38064,36;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;205;93303;63200;2019/003375;2019/003375;IFS-CENTRO DE MAYORES HOGAR CASTILLA. ACONDICIONAMIENTO Y AHORRO ENERGÉTICO;205;CHAMARTIN;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;205;93303;63200;2019/003376;2019/003376;IFS-COLEGIO PÚBLICO ISAAC ALBÉNIZ. ACONDICIONAMIENTO PARA MEJORA EFICIENCIA ENERGÉTICA;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;120000,00;120000,00;120000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;205;93303;63200;2019/003377;2019/003377;IFS-COLEGIO PÚBLICO OBISPO EIJO Y GARAY. ACONDICIONAMIENTO INTERIOR Y EXTERIOR;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;180000,00;180000,00;13502,79;0,00;166497,21;166497,21;166495,90;0,00;138301,32
4;SC Y CE FINANC. CON RTG;001;205;93303;63200;2019/003378;2019/003378;IFS-COLEGIO PÚBLICO ARQUITECTO GAUDÍ. ACONDICIONAMIENTO PARA AHORRO ENERGÉTICO Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;180000,00;180000,00;25636,42;0,00;154363,58;154363,58;154354,44;0,00;129831,83
4;SC Y CE FINANC. CON RTG;001;205;93303;63200;2019/003379;2019/003379;IFS-COLEGIO PÚBLICO SAN JUAN DE LA CRUZ. ACONDICIONAMIENTO INTERIOR Y EXTERIOR;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;9717,66;0,00;140282,34;140282,34;140246,14;0,00;140246,14
4;SC Y CE FINANC. CON RTG;001;205;93303;63200;2019/003381;2019/003381;IFS-COLEGIO PÚBLICO LUIS BELLO. ACONDICIONAMEINTO PARA AHORRO ENERGÉTICO Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;180000,00;180000,00;27635,26;0,00;152364,74;152364,74;152208,03;0,00;149211,49
4;SC Y CE FINANC. CON RTG;001;205;93303;63200;2019/003382;2019/003382;IFS-COLEGIO PÚBLICO PINTOR ROSALES. ACONDICIONAMIENTO PARA AHORRO ENERGÉTICO Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;120000,00;120000,00;120000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;205;93303;63200;2019/003383;2019/003383;IFS-ESCUELA INFANTIL LUIS BELLO. ACONDICIONAMIENTO PARA AHORRO ENERGÉTICO Y OTRAS;205;CHAMARTIN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;120000,00;120000,00;120000,00;0,00;0,00;0,00;0,00;0,00;0,00
