Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;1;206;15322;60999;2019/000786;2019/000786;PASO PEATONES C/ ALMANSA ESQUINA A C/ PEDRO BARREDA. CONSTRUCCIÓN;206;TETUAN;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;170,48;170,48;0;0;170,48;170,48;0;0;0
;;1;206;15322;60999;2019/000825;2019/000825;RECINTO FIESTAS POPULARES Pº DIRECCIÓN, 301. ADECUACIÓN ACCESIBILIDAD ASEOS PÚBLICOS;206;TETUAN;10;CULTURA;4;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;1.816,10;1.816,10;0;0;1.816,10;1.816,10;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;206;15322;61910;2020/000405;2020/000405;C/ COSTA VERDE, DITRITO DE TETUÁN. MEJORA PAVIMENTACIÓN ZONA INFANTIL;206;TETUAN;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;59.752,04;59.752,04;59.752,04;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;206;15322;61910;2020/000407;2020/000407;C/ EMILIA Y C/ SAN BENITO, DISTRITO DE TETUÁN. ADECUACIÓN ESPACIOS Y RAMPA PEATONAL;206;TETUAN;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;26.523,61;26.523,61;26.523,61;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;206;15322;61910;2020/000408;2020/000408;PLAZA ESTE DISTRITO DE TETUÁN. REORDENACIÓN Y MEJORA ACCESIBILIDAD;206;TETUAN;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;73.969,14;73.969,14;73.969,14;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;206;15322;61910;2020/000420;2020/000420;BARRIO ALMENARA-LA VENTILLA, TETUÁN. REMODELACIÓN DE VIALES EN DIVERSOS PUNTOS;206;TETUAN;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;50.755,21;50.755,21;50.755,21;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;206;15322;61910;2020/000421;2020/000421;C/MATILDE LANDA, DISTRITO DE TETUÁN. REMODELACIÓN ZONA PEATONAL;206;TETUAN;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;89.000,00;89.000,00;89.000,00;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;206;17102;61921;2018/001108;2018/001108;BARRIOS DE ALMENARA Y VENTILLA. PLAN INTEGRAL DE REMODELACIÓN;206;TETUAN;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;1.253,00;0;1.253,00;1.253,00;0;0;0;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;17102;61921;2019/003519;2019/003519;IFS-CALLES LAZAGA,INFANTA MERCEDES Y HUESCA. REHABILITACIÓN ZONAS VERDES (ID 18: 1551);206;TETUAN;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;244.263,86;244.263,86;0;0;244.263,86;244.263,86;0;0;0
;;1;206;17102;61921;2020/000128;2020/000128;ZONAS AJARDINADAS DEL DISTRITO DE TETUÁN. REMODELACIÓN;206;TETUAN;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;20.000,00;0;20.000,00;20.000,00;0;0;0;0;0;0
;;1;206;23103;62599;2020/000028;2020/000028;EQUIPAMIENTO CENTROS DE MAYORES DISTRITO DE TETUAN;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;10.000,00;0;10.000,00;10.000,00;0;0;0;0;0;0
;;1;206;23106;62599;2020/000132;2020/000132;EQUIPAMIENTO CENTRO DE SERVICIOS SOCIALES VICENTE FERRER;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;4.000,00;0;4.000,00;4.000,00;0;0;0;0;0;0
;;1;206;23199;62599;2020/000517;2020/000517;CENTRO SERVICIOS SOCIALES VICENTE FERRER. ESTORES PROTECTORES Y ELEMENTOS HIGIÉNICO-SANITARIOS;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;2.759,95;2.759,95;939,95;0;1.820,00;1.820,00;0;0;0
;;1;206;23199;62599;2020/000587;2020/000587;CENTRO SERVICIOS SOCIALES MARÍA ZAYAS. ESTORES PROTECTORES Y ELEMENTOS HIGIÉNICO-SANITARIOS;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;3.759,81;3.759,81;3.759,81;0;0;0;0;0;0
;;1;206;23199;62599;2020/000614;2020/000614;CENTROS DE MAYORES DISTRITO TETUÁN. ELEMENTOS DE PROTECCIÓN HIGIÉNICO-SANITARIOS;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;0;156,66;156,66;156,66;0;0;0;0;0;0
;;1;206;32301;63200;2020/000206;2020/000206;OBRAS DE CONSERVACION CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE TETUAN;206;TETUAN;5;EDUCACIÓN;0;COLEGIOS;;;;;;;100.000,00;-75.422,67;24.577,33;24.577,33;0;0;0;0;0;0
;;1;206;32301;62599;2020/000519;2020/000519;ESCUELA INFANTIL CAMPANILLA. ESTORES PROTECTORES TRANSPARENTES DE PVC;206;TETUAN;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;520;520;0;0;520;520;0;0;0
;;1;206;32301;62599;2020/000521;2020/000521;ESCUELA INFANTIL LA BRISA. ESTORES PROTECTORES TRANSPARENTES DE PVC;206;TETUAN;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;520;520;0;0;520;520;0;0;0
;;1;206;32301;62599;2020/000522;2020/000522;ESCUELA INFANTIL AGUA DULCE. ESTORES PROTECTORES TRANSPARENTES DE PVC;206;TETUAN;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;520;520;0;0;520;520;0;0;0
;;1;206;32301;62599;2020/000523;2020/000523;ESCUELA INFANTIL GAVILANTES. ESTORES PROTECTORES TRANSPARENTES DE PVC;206;TETUAN;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;520;520;0;0;520;520;0;0;0
;;1;206;33401;62599;2020/000382;2020/000382;EQUIPAMIENTO CENTRO CULTURAL EDUARDO ÚRCULO;206;TETUAN;10;CULTURA;3;CENTROS CULTURALES;;;;;;;0;2.196,41;2.196,41;0,01;0;2.196,40;2.196,40;2.196,40;0;2.196,40
;;1;206;33401;62599;2020/000597;2020/000597;CENTROS CULTURALES DISTRITO DE TETUÁN. ESTORES PROTECTORES Y ELEMENTOS HIGIÉNICO SANITARIOS;206;TETUAN;10;CULTURA;3;CENTROS CULTURALES;;;;;;;0;469,98;469,98;469,98;0;0;0;0;0;0
;;1;206;34201;61917;2019/000589;2019/000589;DEPORTIVO BÁSICO LOS PINOS, PARQUE RODRÍGUEZ SAHAGÚN. ILUMINACIÓN;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;34.986,92;34.986,92;0;0;34.986,92;34.986,92;34.986,92;0;0
;;1;206;34201;61999;2019/000590;2019/000590;CAMPO DE FÚTBOL SALA EN PARQUE LA VENTILLA. OBRAS DE RENOVACIÓN;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;58.749,05;58.749,05;0;0;58.749,05;58.749,05;58.749,05;0;58.749,05
;;1;206;34201;60999;2019/000592;2019/000592;DEPORTIVO BÁSICO CALISTENIA Y PARKOUR PARQUE RODRÍGUEZ SAHAGÚN. CONSTRUCCIÓN;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;44.997,61;44.997,61;0;0;44.997,61;44.997,61;44.996,46;0;44.996,46
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;34201;62599;2019/003854;2019/003854;IFS-EQUIPAMIENTO CENTRO DEPORTIVO MUNICIPAL ANTONIO DÍAZ MIGUEL;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;114.932,99;114.932,99;114.932,99;0;0;0;0;0;0
;;1;206;34201;63301;2020/000435;2020/000435;CENTRO DEPORTIVO ANTONIO DÍAZ MIGUEL. MEJORA INSTALACIONES DE ILUMINACIÓN PISCINA;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;33.624,38;33.624,38;650,34;0;32.974,04;32.974,04;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;206;34201;61999;2020/000458;2020/000458;DEPORTIVO BÁSICO PARQUE DE LA VENTILLA. CERRAMIENTO CAMPO DE FÚTBOL;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;71.868,99;71.868,99;71.868,99;0;0;0;0;0;0
;;1;206;34201;62599;2020/000589;2020/000589;CENTRO DEPORTIVO ANTONIO DÍAZ MIGUEL. ESTORES PROTECTORES Y ELEMENTOS HIGIÉNICO-SANITARIOS;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;939,95;939,95;939,95;0;0;0;0;0;0
;;1;206;34201;62599;2020/000590;2020/000590;CENTRO DEPORTIVO PLAYA VICTORIA. ESTORES DE PROTECCIÓN DE PVC Y ELEMENTOS HIGIÉNICOS;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;1.203,79;1.203,79;1.203,79;0;0;0;0;0;0
;;1;206;92001;62500;2020/000415;2020/000415;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO TETÚAN;206;TETUAN;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;4.393,43;4.393,43;4.393,43;0;0;0;0;0;0
;;1;206;92001;62599;2020/000596;2020/000596;SERVICIOS ADMINISTRATIVOS DISTRITO TETUÁN. ESTORES PROTECTORES Y ELEMENTOS HIGIÉNICO-SANITARIOS;206;TETUAN;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;1.253,27;1.253,27;1.253,27;0;0;0;0;0;0
;;1;206;93302;63200;2017/000392;2017/000392;LOCALES MERCADO SAN ENRIQUE. REFORMA Y ACONDICIONAMIENTO;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;38.570,26;38.570,26;23.571,10;0;14.999,16;14.999,16;0;0;0
;;1;206;93302;63200;2018/005159;2018/005159;LOCALES MERCADO SAN ENRIQUE. REFORMA Y ACONDICIONAMIENTO;206;TETUAN;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;;;;;;;1.379.966,00;148.996,75;1.528.962,75;172,61;0;1.528.790,14;1.528.790,14;399.608,05;0;399.608,05
;;1;206;93302;63200;2020/000208;2020/000208;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE TETUAN;206;TETUAN;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;67.954,00;-67.954,00;0;0;0;0;0;0;0;0
;;1;206;93302;63200;2020/000571;2020/000571;CENTRO SERVICIOS SOCIALES VICENTE FERRER. OBRAS INSTALACIÓN MAMPARAS PROTECCIÓN E INTERFONOS;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;2.532,20;2.532,20;2.532,20;0;0;0;0;0;0
;;1;206;93302;63200;2020/000572;2020/000572;CASA DE BAÑOS DE TETUÁN. OBRAS INSTALACIÓN MAMPARAS DE PROTECCIÓN E INTERFONOS;206;TETUAN;4;SALUD PÚBLICA;2;HIGIENE;;;;;;;0;812,07;812,07;812,07;0;0;0;0;0;0
;;1;206;93302;63200;2020/000573;2020/000573;SEDE DISTRITO TETUÁN. OBRAS INSTALACIÓN MAMPARAS PROTECCIÓN Y ADECUACIÓN NUEVA SALA;206;TETUAN;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;22.146,41;22.146,41;22.146,41;0;0;0;0;0;0
;;1;206;93302;63200;2020/000574;2020/000574;CENTRO SERVICIOS SOCIALES MARÍA ZAYAS. OBRAS INSTALACIÓN MAMPARAS PROTECCIÓN E INTERFONOS;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;3.896,31;3.896,31;3.896,31;0;0;0;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003317;2019/003317;IFS-CENTRO JUVENIL PUNTO JOVEN TETUÁN. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;3;CENTROS JUVENILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;20.249,83;20.249,83;0;0;20.249,83;20.249,83;7.415,52;0;3.669,11
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003318;2019/003318;IFS-ESCUELA INFANTIL CAMPANILLA. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;5;EDUCACIÓN;1;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;24.999,82;24.999,82;0;0;24.999,82;24.999,82;24.327,33;0;16.611,79
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003319;2019/003319;IFS-ESCUELA INFANTIL LOS GAVILANES. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;5;EDUCACIÓN;1;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;49.999,97;49.999,97;0;0;49.999,97;49.999,97;17.223,47;0;14.728,76
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003320;2019/003320;IFS-BIBLIOTECA PÚBLICA MANUEL VAZQUEZ MONTALBAN. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;98.315,60;98.315,60;0;0;98.315,60;98.315,60;45.896,44;0;2.863,17
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003321;2019/003321;IFS-ESCUELA INFANTIL AGUA DULCE. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;5;EDUCACIÓN;1;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;24.999,98;24.999,98;0;0;24.999,98;24.999,98;21.113,82;0;20.798,88
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003325;2019/003325;IFS-ESCUELA DE MÚSICA MANUEL VAZQUEZ MONTALBAN. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;5;EDUCACIÓN;3;ESCUELAS DE MÚSICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;63.307,87;63.307,87;0;0;63.307,87;63.307,87;4.241,07;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003326;2019/003326;IFS-CENTRO DEPORTIVO PLAYA VICTORIA. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;149.998,03;149.998,03;0;0;149.998,03;149.998,03;24.335,92;0;24.335,92
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003327;2019/003327;IFS-CENTRO DE MAYORES LEÑEROS. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;41.367,42;41.367,42;0;0;41.367,42;41.367,42;9.499,82;0;9.499,82
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003329;2019/003329;IFS-CENTRO DE MAYORES Y DÍA Y TALLERES LA REMONTA. OBRAS REPARACIÓN Y REFORMA;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;0;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;49.968,11;49.968,11;0;0;49.968,11;49.968,11;8.016,37;0;8.016,37
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003331;2019/003331;IFS-COLEGIO PÚBLICO FELIPE II. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;38.012,32;38.012,32;0;0;38.012,32;38.012,32;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003332;2019/003332;IFS-COLEGIO PÚBLICO ORTEGA Y GASSET. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;44.999,97;44.999,97;0;0;44.999,97;44.999,97;36.404,41;0;36.404,41
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003333;2019/003333;IFS-COLEGIO PÚBLICO IGNACIO ZULOAGA. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;35.392,63;35.392,63;0;0;35.392,63;35.392,63;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003334;2019/003334;IFS-CENTRO DE SERVICIOS SOCIALES VICENTE FERRER. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;19.266,94;19.266,94;0;0;19.266,94;19.266,94;7.160,35;0;7.160,35
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003335;2019/003335;IFS-CENTRO CULTURAL TETUÁN. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;39.999,64;39.999,64;0;0;39.999,64;39.999,64;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003338;2019/003338;IFS-DEPORTIVO BÁSICO AGUSTIN RODRIGUEZ SAHAGUN I. OBRAS DE REPARACIÓN Y REFORMA;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;86.351,40;86.351,40;0;0;86.351,40;86.351,40;18.482,37;0;18.482,37
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003360;2019/003360;IFS-EDIFICIO SEDE DISTRITO TETUÁN. OBRAS DE REPARACION Y REFORMA;206;TETUAN;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;69.990,08;69.990,08;0;0;69.990,08;69.990,08;37.739,91;0;37.739,91
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/003361;2019/003361;IFS-CENTRO DEPORTIVO ANTONIO DIAZ MIGUEL. OBRAS DE REPARACION Y REFORMA;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;399.999,88;399.999,88;0;0;399.999,88;399.999,88;124.016,56;0;124.016,56
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;206;93303;63200;2019/004266;2019/004266;IFS-CENTRO DEPORTIVO ANTONIO DÍAZ MIGUEL. REFORMA ZONA DE GARAJE;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;199.995,10;199.995,10;0;0;199.995,10;199.995,10;94.107,66;0;94.107,66
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;207;15322;61910;2019/003482;2019/003482;IFS-ACONDICIONAMIENTO Y MEJORA DE ACERAS Y CALZADAS DISTRITO DE CHAMBERÍ;207;CHAMBERI;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;534.433,44;534.433,44;0;0;534.433,44;534.433,44;109.990,09;0;40.203,96
;;1;207;15322;61999;2020/000383;2020/000383;BANDERAS EN LA PLAZA DE CHABERÍ. ACTUACIONES DE REPOSICIÓN;207;CHAMBERI;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;;;;;0;3.125,00;3.125,00;3,2;0;3.121,80;3.121,80;3.121,80;0;3.121,80
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;207;17102;61920;2019/003483;2019/003483;IFS-ZONA VERDE C/ FERNANDO DE LA HOZ. ACONDICIONAMIENTO Y MEJORA;207;CHAMBERI;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;272.019,13;272.019,13;0;0;272.019,13;272.019,13;34.619,65;0;4.619,96
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;207;17103;60913;2019/003664;2019/003664;IFS-MOBILIARIO URBANO PARA PARQUES INFANTILES DISTRITO CHAMBERÍ;207;CHAMBERI;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;19.744,71;19.744,71;19.744,71;0;0;0;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;207;17103;61913;2019/009212;2019/009212;IFS-ZONA  INFANTIL DE LA PLAZA DEL CONDE DEL VALLE DE SUCHIL. REFORMA Y MEJORA (ID: 10330);207;CHAMBERI;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;299.950,77;299.950,77;0;0;299.950,77;218.964,02;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;207;17103;61913;2019/009213;2019/009213;IFS-PARQUES INFANTILES DEL DISTRITO DE CHAMBERÍ. RENOVACIÓN (ID: 10528);207;CHAMBERI;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;599.819,43;599.819,43;599.819,43;0;0;0;0;0;0
;;1;207;23103;62599;2020/000144;2020/000144;CENTRO DE MAYORES SANTA ENGRACIA. LAVAVAJILLAS;207;CHAMBERI;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;2.000,00;0;2.000,00;2.000,00;0;0;0;0;0;0
;;1;207;31101;62599;2020/000438;2020/000438;EQUIPAMIENTO SERVICIOS DE SALUD PÚBLICA DEL DISTRITO DE CHAMBERÍ;207;CHAMBERI;4;SALUD PÚBLICA;0;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;800;800;800;0;0;0;0;0;0
;;1;207;33401;60999;2020/000381;2020/000381;PLACAS CONMEMORATIVAS EN EL DISTRITO DE CHAMBERÍ;207;CHAMBERI;10;CULTURA;6;ESTATUAS Y MONUMENTOS;;;;;;;0;5.500,00;5.500,00;5.069,50;0;430,5;430,5;430,5;0;430,5
;;1;207;92001;62500;2020/000145;2020/000145;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO CHAMBERÍ;207;CHAMBERI;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;5.000,00;16.500,00;21.500,00;4.471,01;0;17.028,99;17.028,99;1.056,94;0;1.056,94
;;1;207;92001;62599;2020/000145;2020/000145;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO CHAMBERÍ;207;CHAMBERI;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;3.000,00;3.000,00;120,2;0;2.879,80;2.879,80;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;207;93303;63200;2019/004371;2019/004371;IFS-COLEGIO PÚBLICO CERVANTES. OBRAS DE CONSERVACIÓN Y MANTENIMIENTO;207;CHAMBERI;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;22.820,06;22.820,06;0;0;22.820,06;22.820,06;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;207;93303;63200;2019/004372;2019/004372;IFS-COLEGIO PÚBLICO CLAUDIO MOYANO. MEJORA DE LAS CONDICIONES DE EVACUACIÓN;207;CHAMBERI;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;78.964,00;78.964,00;0;0;78.964,00;78.964,00;0;0;0
