CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001208;23103;04;03;HOMBRES USUARIOS DE PLAZAS CENTROS DE ALZHEIMER O DETERIORO COGNITIVO;NÚMERO;40;81
001208;23103;04;04;TOTAL USUARIOS CENTROS DÍA MAYORES CON DETERIORO FUNCIONAL O FISICO;NÚMERO;191;257
001208;23103;04;05;MUJERES USUARIAS DE CENTROS DÍA MAYORES CON DETERIORO FUNCIONAL O FISICO;NÚMERO;96;202
001208;23103;04;06;HOMBRES USUARIOS DE CENTROS DÍA MAYORES CON DETERIORO FUNCIONAL O FISICO;NÚMERO;95;85
001208;23103;05;01;TOTAL PLAZAS SOLICITADAS EN PISOS TUTELADOS;NÚMERO;6;0
001208;23103;05;02;PLAZAS SOLICITADAS POR MUJERES EN PISOS TUTELADOS;NÚMERO;4;0
001208;23103;05;03;PLAZAS SOLICITADAS POR HOMBRES EN PISOS TUTELADOS;NÚMERO;2;0
001208;23103;05;04;TOTAL PLAZAS SOLICITADAS PARA RESIDENCIAS PÚBLICAS DE LA COMUNIDAD;NÚMERO;151;193
001208;23103;05;05;PLAZAS SOLICITADAS POR MUJERES PARA RESIDENCIAS PÚBLICAS DE LA COMUNIDAD;NÚMERO;91;135
001208;23103;05;06;PLAZAS SOLICITADAS POR HOMBRES PARA RESIDENCIAS PÚBLICAS DE LA COMUNIDAD;NÚMERO;60;58
001208;23103;05;07;TOTAL BENEFICIARIOS DE AYUDAS ECONÓMICAS ALOJAMIENTOS ALTERNATIVOS;NÚMERO;6;8
001208;23103;05;08;MUJERES BENEFICIARIAS DE AYUDAS ECONÓMICAS ALOJAMIENTOS ALTERNATIVOS;NÚMERO;4;5
001208;23103;05;09; HOMBRES BENEFICIARIOS DE AYUDAS ECONÓMICAS ALOJAMIENTOS ALTERNATIVOS;NÚMERO;2;3
001208;23103;05;10;TOTAL NÚMERO DE INFORMES DE ENTORNO REALIZADOS;NÚMERO;516;362
001208;23103;05;11;NÚMERO DE INFORMES DE ENTORNO REALIZADOS A MUJERES;NÚMERO;310;221
001208;23103;05;12;NÚMERO DE INFORMES DE ENTORNO REALIZADOS A HOMBRES;NÚMERO;206;141
001208;23106;01;13;ENTREVISTAS REALIZADAS A HOMBRESEN UNIDADES DE TRABAJO SOCIAL DE ZONA;NÚMERO;3150;4892
001208;23106;01;12;ENTREVISTAS REALIZADAS A MUJERES EN UNIDADES DE TRABAJO SOCIAL DE ZONA;NÚMERO;7350;13228
001208;23106;01;11;TOTAL ENTREVISTAS REALIZADAS EN UNIDADES DE TRABAJO SOCIAL DE ZONA;NÚMERO;10500;18120
001208;23106;01;10;UNIDADES FAMILIARES EN SEGUIMIENTO POR UNIDADES DE TRABAJO;NÚMERO;11045;12845
001208;23106;01;09;ENTREVISTAS REALIZADAS A HOMBRES EN U.T.S. PRIMERA ATENCIÓN;NÚMERO;2359;1692
001208;23106;01;08;ENTREVISTAS REALIZADAS A MUJERES EN U.T.S. PRIMERA ATENCIÓN;NÚMERO;2369;3142
001208;23106;01;07;TOTAL ENTREVISTAS REALIZADAS EN U.T.S. PRIMERA ATENCIÓN;NÚMERO;4728;4834
001208;23106;01;06;CASOS URGENTES DE HOMBRES ATENDIDOS UNIDADES TRABAJO SOCIAL;NÚMERO;58;89
001208;23106;01;05;CASOS URGENTES DE MUJERES ATENDIDOS UNIDADES TRABAJO SOCIAL;NÚMERO;88;347
001208;23106;01;04;TOTAL CASOS URGENTES ATENDIDOS UNIDADES TRABAJO SOCIAL;NÚMERO;146;436
001208;23106;01;03;HOMBRES ATENDIDOS UNIDADES TRABAJO SOCIAL PRIMERA ATENCIÓN;NÚMERO;500;1140
001208;23106;01;02;MUJERES ATENDIDAS UNIDADES TRABAJO SOCIAL PRIMERA ATENCIÓN;NÚMERO;3500;2114
001208;23106;01;01;TOTAL PERSONAS ATENDIDAS UNIDADES TRABAJO SOCIAL PRIMERA ATENCIÓN;NÚMERO;4000;3254
001208;23106;02;04;PERSONAS PARTICIPANTES EN PROYECTOS DE ATENCIÓN AL COLECTIVO DE DISCAPACITADOS;NÚMERO;150;216
001208;23106;02;03;PERSONAS DISCAPACITADAS BENEFICIARIAS DE AYUDAS ECONOMICAS;NÚMERO;6;7
001208;23106;02;02;MEDIA DE HORAS MENSUALES AYUDA A DOMICILIO A DISCAPACITADOS;HORAS/PERSONA;23;17
001208;23106;02;01;PERSONAS CON DISCAPACIDAD USUARIAS SERVICIO AYUDA DOMICILIO;NÚMERO;231;243
001208;23106;03;03;HOMBRES PERCEPTORES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;124;200
001208;23106;03;02;MUJERES PERCEPTORAS DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;300;309
001208;23106;03;01;PERCEPTORES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;424;509
001208;23106;04;12;HOMBRES SIN HOGAR ALOJADOS EN PENSIONES;NÚMERO;1;0
001208;23106;04;11;MUJERES SIN HOGAR ALOJADAS EN PENSIONES;NÚMERO;2;0
001208;23106;04;10;TOTAL PERSONAS SIN HOGAR ALOJADAS EN PENSIONES;NÚMERO;3;0
001208;23106;04;09;HOMBRES SIN HOGAR  BENEFICIARIOS DE AYUDAS ECONÓMICAS;NÚMERO;5;3
001208;23106;04;08;MUJERES SIN HOGAR  BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;5;11
001208;23106;04;07;TOTAL PERSONAS SIN HOGAR BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;10;14
001208;23106;04;06;HOMBRES SIN HOGAR DERIVADOS A SERV. ATENCIÓN SOCIAL ESPECIAL;NÚMERO;12;11
001208;23106;04;05;MUJERES SIN HOGAR DERIVADAS A SERV. ATENCIÓN SOCIAL ESPECIAL;NÚMERO;10;12
001208;23106;04;04;TOTAL PERSONAS SIN HOGAR DERIVADAS A SERV. ATENCIÓN SOCIAL ESPECIAL;NÚMERO;22;23
001208;23106;04;03;HOMBRES SIN HOGAR ATENDIDOS;NÚMERO;27;183
001208;23106;04;02;MUJERES SIN HOGAR ATENDIDAS;NÚMERO;22;163
001208;23106;04;01;TOTAL PERSONAS SIN HOGAR ATENDIDAS;NÚMERO;49;346
001208;23200;01;01;PLANES DE BARRIO EN EL DISTRITO;NÚMERO;2;9
001208;23200;01;02;NÚMERO TOTAL DE ACCIONES POR PLAN;NÚMERO;9;9
001208;23200;01;03;NÚMERO DE ACCIONES EJECUTADAS POR CADA PLAN;NÚMERO;29;29
001208;23200;01;04;NÚMERO DE ACCIONES MODIFICADAS EN EL DESARROLLO DEL PLAN POR LA COMISIÓN DE SEGUIMIENTO;NÚMERO;1;0
001208;23200;02;01;ACCIONES  CONCERTADAS CON LAS ASOCIACIONES VECINALES QUE EJECUTA EL DISTRITO;NÚMERO;29;29
001208;23200;02;02;ACCIONES CONCERTADAS CON EL AYUNTAMIENTO DE MADRID QUE EJECUTAN LAS ASOCIACIONES VECINALES A TRAVÉS DEL CONVENIO.;NÚMERO;8;8
001208;23200;02;03;ACCIONES CONCERTADAS CON LAS ASOCIACIONES VECINALES QUE EJECUTAN LA ÁREAS DE GOBIERNO.;NÚMERO;8;8
001208;23200;03;01;COMISIONES DE SEGUIMIENTO;NÚMERO;4;4
001208;23200;03;02;SUBCOMISIONES DE SEGUIMIENTO;NÚMERO;8;8
001208;23200;03;03;COMISIÓN DE SEGURIDAD CIUDADANA Y VIAL;NÚMERO;1;1
001208;23200;04;01;ESTUDIOS DE SATISFACCIÓN DE LA CIUDADANÍA DE ACCIONES DEL PLAN EJECUTADAS POR EL AYUNTAMIENTO.;NÚMERO;2;2
001208;23200;04;02;ESTUDIOS Y VALORACIÓN DEL PLAN DE BARRIO Y PRESENTACIÓN EN LOS ÓRGANOS MUNICIPALES.;NÚMERO;2;2
001208;31101;01;09;CONTROL DE LA CORRECCIÓN DE DEFICIENCIAS DETECTADAS EN LOS ESTABLECIM. EN LOS QUE SE HA PRODUCIDO UN BROTE DE ORIGEN ALI;PORCENTAJE;100;100
001208;31101;01;08;INFORMES SANITARIOS EN LICENCIAS URBANÍSTICAS Y REGISTROS SANITARIOS;NÚMERO;7;16
001208;31101;01;07;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS BROTES ALERTAS TIPO I Y TIPO II EN SU CASO;PORCENTAJE;100;100
001208;31101;01;06;EFICACIA OPERATIVA TOMA DE MUESTRAS ALIMENTOS Y BEBIDAS;PORCENTAJE;80;76
001208;31101;01;05;TOMA DE MUESTRAS DE ALIMENTOS Y BEBIDAS;NÚMERO;50;38
001208;31101;01;04;EFICACIA OPERATIVA INSPECCIONES SEGURIDAD ALIMENTARIA;PORCENTAJE;90;100
001208;31101;01;03;AUDITORÍAS DE SISTEMAS DE AUTOCONTROL (PCH Y APPCC).;NÚMERO;47;47
001208;31101;01;02;INSPECCIONES EN MATERIA DE COMERCIO MINORISTA;NÚMERO;800;882
001208;31101;01;01;INSPECCIONES EN MATERIA DE RESTAURACIÓN COLECTIVA;NÚMERO;400;556
001208;31101;02;01;INSPECCIONES EN PISCINAS;NÚMERO;40;72
001208;31101;02;02;EFICACIA OPERATIVA DE LAS INSPECCIONES EN PISCINAS;PORCENTAJE;90;100
001208;31101;02;07;EFICACIA OPERATIVA INSPECC. DENUNCIAS Y ALERTAS;PORCENTAJE;100;100
001208;31101;02;06;EFICACIA OPERATIVA INSPECC. ESCUELAS Y CUIDADO/RECREO INFANTILES Y EN ESTABLECIMIENTOS ESTÉTICA/BELLEZA Y ADORNO CORPORA;PORCENTAJE;90;100
001208;31101;02;05;INSPECCIONES ESCUELAS Y CUIDADO/RECREO INFANTILES Y EN ESTABLECIMIENTOS ESTÉTICA/BELLEZA Y ADORNO CORPORAL;NÚMERO;250;317
001208;31101;02;04;EFICACIA OPERATIVA TOMA DE MUESTRAS DE AGUA EN PISCINAS;PORCENTAJE;90;100
001208;31101;02;03;TOMA DE MUESTRAS DE AGUA EN PISCINAS;NÚMERO;6;12
001208;31101;03;04;DENUNCIAS TENENCIA ANIMALES Y PROTECCIÓN ANIMAL E INFORMES PROTECCION ANIMAL MOVIMIENTO PECUARIO;NÚMERO;25;60
001208;31101;03;03;EFICACIA OPERATIVA INSPECCIONES PROTECCIÓN ANIMAL.;PORCENTAJE;80;100
001208;31101;03;02;INSPECCIONES PROTECCIÓN ANIMAL.;NÚMERO;8;23
001208;31101;03;01;OBSERVACIONES Y LICENCIAS.;NÚMERO;50;97
001208;31101;04;02;MEDIDAS CAUTELARES Y PROVISIONALES ADOPTADAS.;NÚMERO;8;7
001208;31101;04;01;PROPUESTAS INICIO EXPTES. SANCIONADOR SALUD PUBLICA.;NÚMERO;35;77
001208;32301;01;03;TOTAL NIÑOS ESCOLARIZADOS POR ESCUELAS INFANTILES TITULARIDAD MUNICIPAL;NÚMERO;332;332
001208;32301;01;02;REUNIONES CON LAS ESCUELAS INFANTILES MUNICIPALES;NÚMERO;24;24
001208;32301;01;01;ESCUELAS INFANTILES TITULARIDAD MUNICIPAL GESTIÓN INDIRECTA;NÚMERO;3;3
001208;32301;01;04;NIÑAS ESCOLARIZADAS POR ESCUELAS INFANTILES TITULARIDAD MUNICIPAL;NÚMERO;166;166
001208;32301;01;05;NIÑOS ESCOLARIZADOS POR ESCUELAS INFANTILES TITULARIDAD MUNICIPAL;NÚMERO;166;166
001208;32301;02;01;INFORMACIÓN Y ATENCIÓN INDIVIDUALIZADA Y COLECTIVA;NÚMERO;5000;5100
001208;32301;02;02;ASESORAMIENTO Y ORIENTACIÓN A LAS AMPAS;NÚMERO;135;140
001208;32301;03;07;CENTROS EDUCATIVOS OBRAS DE ADAPTACIÓN NORMATIVA INCENDIOS;NÚMERO;2;1
001208;32301;03;08;INCIDENCIA EN OBRAS ADAPTACIÓN A LA NORMATIVA DE INCENDIOS;PORCENTAJE;6;3
001208;32301;03;09;CENT. EDUC. SIN BARRERAS ARQUITÉCT. SOBRE EL TOTAL DE COLEGIOS;PORCENTAJE;10;10
001208;32301;03;10;INCIDENCIA DE LAS OBRAS DE ELIMINACIÓN DE BARRERAS ARQUITECTÓNICAS EN LOS CENTROS EDUCATIVOS MUNICIPALES;PORCENTAJE;10;4
001208;32301;03;01;CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;33;33
001208;32301;03;02;CENTROS EDUCATIVOS CON LIMPIEZA A CARGO DEL DISTRITO;NÚMERO;25;25
001208;32301;03;03;SUPERFICIE CONSTRUIDA CENTROS EDUCATIVOS MANTENIMIENTO DTO.;M2;110699;110669
001208;32301;03;04;SUPERFICIE LIBRE DE CENTROS EDUCATIVOS MANTENIMIENTO DTO.;M2;164309;164309
001208;32301;03;05;CENTROS EDUCATIVOS ADAPTADOS PARCIALMENTE NORM. INCENDIOS;PORCENTAJE;100;100
001208;32301;03;06;CENTROS EDUCATIVOS INFANTILES ADAPTADOS NORMATIVA INCENDIOS;PORCENTAJE;100;100
001208;32301;04;04;ALUMNADO ESCOLARIZADO POR EL SERVICIO DE APOYO DE ESCUELAS INFANTILES;NÚMERO;1036;416
001208;32301;04;03;REUNIONES CON EL SERVICIO DE APOYO DE ESCUELAS INFANTILES;NÚMERO;4;4
001208;32301;04;02;ALUMNOS ESCOLARIZADOS POR EL SERVICIO DE APOYO A LA ESCOLARIZACIÓN;NÚMERO;3950;1050
001208;32301;04;01;REUNIONES DEL SERVICIO DE APOYO A LA  ESCOLARIZACIÓN;NÚMERO;11;4
001208;32501;01;17;REUNIONES CON LOS CENTROS EDUCATIVOS;HORAS;2500;2694
001208;32501;01;18;COORDINACIÓN Y REUNIONES CON OTROS RECURSOS DEL DTRO;NÚMERO;1100;1251
001208;32501;01;19;SESIONES FORMATIVAS;NÚMERO;6;7
001208;32501;01;20;TOTAL NÚMERO PARTICIPANTES EN LAS SESIONES FORMATIVAS;NÚMERO;60;176
001208;32501;01;21;NÚMERO DE MADRES PARTICIPANTES EN LAS SESIONES FORMATIVAS;NÚMERO;30;88
001208;32501;01;16;ENTIDAD DENTRO DTO COLABORAN PROGR. ABSENTISMO ESCOLAR;NÚMERO;40;43
001208;32501;01;15;COMPARECENCIAS;NÚMERO;50;81
001208;32501;01;14;ACOMPAÑAMIENTO A MENORES;NÚMERO;50;52
001208;32501;01;13;ENTREVISTAS A MENORES;NÚMERO;250;259
001208;32501;01;01;CENTROS EDUCATIVOS REMITENTES DE PROTOCOLOS;NÚMERO;44;41
001208;32501;01;02;NÚMERO DE COMISIONES DE ABSENTISMO ESCOLAR;NÚMERO;9;9
001208;32501;01;03;ACTIVIDADES PREVENTIVAS;NÚMERO;4;4
001208;32501;01;04;TOTAL ALUMNOS PARTICIPANTES EN LAS ACTIVIDADES PREVENTIVAS;NÚMERO;1500;1532
001208;32501;01;05;ALUMNOS PARTICIPANTES EN LAS ACTIVIDADES PREVENTIVAS;NÚMERO;750;766
001208;32501;01;06;ALUMNAS PARTICIPANTES EN LAS ACTIVIDADES PREVENTIVAS;NÚMERO;750;766
001208;32501;01;07;TOTAL CASOS ACTIVOS SEGUIM. PROG. PREVENCIÓN ABSENTISMO ESCOLAR;NÚMERO;100;89
001208;32501;01;08;CASOS ACTIVOS (NIÑAS) SEGUIM. PROG. PREVENCIÓN ABSENTISMO ESCOLAR;NÚMERO;50;43
001208;32501;01;09;CASOS ACTIVOS (NIÑOS) SEGUIM. PROG. PREVENCIÓN ABSENTISMO ESCOLAR;NÚMERO;50;46
001208;32501;01;10;PREVALENCIA DE ABSENTISMO EN POBLACIÓN ESCOLAR DEL DISTRITO;RATIO;3;2
001208;32501;01;11;VISITAS DOMICILIARIAS;NÚMERO;400;367
001208;32501;01;12;ENTREVISTAS FAMILIARES;NÚMERO;460;468
001208;32501;01;22;NÚMERO DE PADRES PARTICIPANTES EN LAS SESIONES FORMATIVAS;NÚMERO;30;88
001208;32601;01;01;COLEGIOS DONDE SE HAN REALIZADO ACTIV. COMPLEMENTARIAS;NÚMERO;51;29
001208;32601;01;02;COLEGIOS DONDE SE HAN REALIZADO ACTIV. EXTRAESCOLARES;NÚMERO;18;18
001208;32601;01;03;TOTAL ALUMNOS PARTICIPANTES EN LAS ACTIVIDADES EXTRAESCOLARES;NÚMERO;1620;1144
001208;32601;01;04;ALUMNAS PARTICIPANTES EN LAS ACTIVIDADES EXTRAESCOLARES;NÚMERO;810;519
001208;32601;01;05;ALUMNOS PARTICIPANTES EN LAS ACTIVIDADES EXTRAESCOLARES;NÚMERO;810;625
001208;32601;01;06;TOTAL ALUMNOS PARTICIPANTES EN LAS ACTIVIDADES COMPLEMENTARIAS;NÚMERO;26280;10657
001208;32601;01;07;ALUMNAS PARTICIPANTES EN LAS ACTIVIDADES COMPLEMENTARIAS;NÚMERO;13140;5329
001208;32601;01;08;ALUMNOS PARTICIPANTES EN LAS ACTIVIDADES COMPLEMENTARIAS;NÚMERO;13140;5328
001208;32601;01;09;ACTIVIDADES COMPLEMENTARIAS;NÚMERO;18;19
001208;32601;01;10;ACTIVIDADES EXTRAESCOLARES REALIZADAS EN CENTROS EDUCATIVOS;NÚMERO;53;53
001208;32601;01;11;ESCOLARES PARTIC. ACTIV. COMP. RESPECTO POBLACIÓN ESCOLAR DTO.;PORCENTAJE;65;25
001208;32601;01;12;ESCOLARES PARTICIPANTES EN LAS ACTIVIDADES EXTRAESCOLARES RESPECTO A LA POBLACIÓN ESCOLAR DTO.;PORCENTAJE;4;3
001208;32601;01;13;TOTAL NIÑOS PARTICIPANTES EN ESCUELAS DE VERANO;NÚMERO;688;980
001208;32601;01;14;NIÑAS PARTICIPANTES EN ESCUELAS DE VERANO;NÚMERO;344;529
001208;32601;01;18;NIÑOS PARTICIPANTES EN ESCUELAS DE NAVIDAD;NÚMERO;49;46
001208;32601;01;17;NIÑAS PARTICIPANTES EN ESCUELAS DE NAVIDAD;NÚMERO;49;38
001208;32601;01;16;TOTAL NIÑOS PARTICIPANTES EN ESCUELAS DE NAVIDAD;NÚMERO;98;84
001208;32601;01;15;NIÑOS PARTICIPANTES EN ESCUELAS DE VERANO;NÚMERO;344;451
001208;32601;02;01;CERTÁMENES, CONCURSOS Y PREMIOS CONVOCADOS;NÚMERO;1;2
001208;32601;02;02;TOTAL ALUMNOS PARTICIP. EN CERTÁMENES Y CONCURSOS ARTÍSTICOS;NÚMERO;3000;5825
001208;32601;02;03;ALUMNAS PARTICIP. EN CERTÁMENES Y CONCURSOS ARTÍSTICOS;NÚMERO;1500;2913
001208;32601;02;04;ALUMNOS PARTICIP. EN CERTÁMENES Y CONCURSOS ARTÍSTICOS;NÚMERO;1500;2912
001208;32601;02;05;COLEGIOS PARTICIP. EN CERTÁMENES Y CONCURSOS ARTÍSTICOS;NÚMERO;28;31
001208;32601;03;10;ALUMNAS PARTICIPANTES EN LAS COMISIONES DE PARTICIPACION INFANTIL;NÚMERO;147;60
001208;32601;03;09;ALUMNOS PARTICIPANTES EN LAS COMISIONES DE PARTICIPACION INFANTIL;NÚMERO;147;60
001208;32601;03;08;TOTAL PARTICIPANTES EN LAS COMISIONES DE PARTICIPACION INFANTIL;NÚMERO;294;120
001208;32601;03;07;MESAS DE COORDINACION SOCIOEDUCATIVA;NÚMERO;10;14
001208;32601;03;06;CONSEJOS DE SEGURIDAD;NÚMERO;2;2
001208;32601;03;05;ENTIDADES PARTICIPANTES EN COMISIONES PARTICIPACION INFANTIL;NÚMERO;2;2
001208;32601;03;04;MADRES PARTICIPANTES JORNADAS, M. REDONDAS Y ENCUENTROS FORMAT.;NÚMERO;40;40
001208;32601;03;03;PADRES PARTICIPANTES JORNADAS, M. REDONDAS Y ENCUENTROS FORMAT.;NÚMERO;40;40
001208;32601;03;02;TOTAL PARTICIPANTES JORNADAS, M. REDONDAS Y ENCUENTROS FORMAT.;NÚMERO;80;80
001208;32601;03;01;JORNADAS, MESAS REDONDAS Y ENCUENTROS DE CARÁCTER FORMATIVO;NÚMERO;1;1
001208;33401;01;20;SUGERENCIAS Y RECLAMACIONES HOMBRES RELACIONADAS ACT. CULTURALES;NÚMERO;10;25
001208;33401;01;19;SUGERENCIAS Y RECLAMACIONES MUJERES RELACIONADAS ACT. CULTURALES;NÚMERO;40;25
001208;33401;01;18;TOTAL SUGERENCIAS Y RECLAMACIONES RELACIONADAS ACT. CULTURALES;NÚMERO;50;50
001208;33401;01;17;ASISTENCIA POBLACIÓN DISTRITO A ACTIV. CULTURALES;NÚMERO;333;416
001208;33401;01;16;PARTICIPANTES EN OTRAS ACTIVIDADES CULTURALES;NÚMERO;20000;26800
001208;33401;01;15;OTRAS ACTIVIDADES CULTURALES;NÚMERO;169;336
001208;33401;01;14;PARTICIPANTES EN LAS VISITAS CULTURALES;NÚMERO;1200;1350
001208;33401;01;13;VISITAS CULTURALES;NÚMERO;31;48
001208;33401;01;12;ASISTENCIA A CONFERENCIAS;NÚMERO;3500;4850
001208;33401;01;11;CONFERENCIAS;NÚMERO;57;59
001208;33401;01;10;ASISTENCIA A OBRAS DE TEATRO;NÚMERO;16000;19960
001208;33401;01;09;OBRAS DE TEATRO;NÚMERO;173;212
001208;33401;01;08;ASISTENCIA A CONCIERTOS;NÚMERO;18800;25000
001208;33401;01;07;CONCIERTOS;NÚMERO;98;154
001208;33401;01;06;ASISTENCIA A EXPOSICIONES;NÚMERO;18000;20000
001208;33401;01;05;EXPOSICIONES;NÚMERO;58;59
001208;33401;01;04;CESIÓN ESPACIOS Y MEDIOS DE CC. CULTURALES MUNICIPALES;HORAS;10000;14674
001208;33401;01;03;ACTIVIDADES POR CENTRO CULTURAL;RATIO;70;124
001208;33401;01;02;POBLACIÓN DEL DISTRITO POR CENTRO CULTURAL MUNICIPAL;RATIO;33236;33640
001208;33401;01;01;CENTROS CULTURALES MUNICIPALES;NÚMERO;7;7
001208;33401;02;12;ASISTENCIA POBLACIÓN HOMBRES DEL DTO. CURSOS ACTIV. SOCIOC. Y RECR;RATIO;7;9
001208;33401;02;11;ASISTENCIA POBLACIÓN MUJERES DEL DTO. CURSOS ACTIV. SOCIOC. Y RECR;RATIO;31;30
001208;33401;02;10;TOTAL ASISTENCIA POBLACIÓN DEL DTO. CURSOS ACTIV. SOCIOC. Y RECR;RATIO;20;20
001208;33401;02;09;MEDIA TRIMESTRAL ASISTENTES HOMBRES CURSO DE ACTIV. SOCIOC. Y RECR.;RATIO;3;3
001208;33401;02;08;MEDIA TRIMESTRAL ASISTENTES MUJERES CURSO DE ACTIV. SOCIOC. Y RECR.;RATIO;12;11
001208;33401;02;07;TOTAL MEDIA TRIMESTRAL ASISTENTES CURSO DE ACTIV. SOCIOC. Y RECR.;RATIO;15;14
001208;33401;02;06;MEDIA TRIMESTRAL ASISTENTES HOMBRES CURSOS DE ACTV. SOCIOC. Y RECR.;NÚMERO;960;1010
001208;33401;02;05;MEDIA TRIMESTRAL ASISTENTES MUJERES CURSOS DE ACTV. SOCIOC. Y RECR.;NÚMERO;3840;3647
001208;33401;02;04;TOTAL MEDIA TRIMESTRAL ASISTENTES CURSOS DE ACTV. SOCIOC. Y RECR.;NÚMERO;4800;4657
001208;33401;02;01;CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;340;348
001208;33401;02;02;CURSOS ACTIV. SOCIOC. Y RECR. POR CENTRO CULTURAL MUNICIPAL;RATIO;48;50
001208;33401;02;03;HORAS DE CURSOS ACTIV. SOCIOCULTURALES Y RECREATIVAS;HORAS;22500;23098
001208;33401;03;02;FESTEJOS REALIZADOS COLABORACIÓN CON ASOCIAC. VECINALES;NÚMERO;5;8
001208;33401;03;01;FIESTAS POPULARES CELEBRADAS;NÚMERO;5;5
001208;34101;01;10;PARTICIPANTES EN ACTIVIDADES NO COMPETITIVAS PROMOCIÓN DEL DEPORTE;NÚMERO;4500;5100
001208;34101;01;09;ACTIVIDADES NO COMPETITIVAS PARA LA PROMOCIÓN DEL DEPORTE;NÚMERO;32;38
001208;34101;01;08;PARTICIPANTES  COMPETICIONES Y TORNEOS/POBLACIÓN DEL DISTRITO HOMBRES;RATIO;1129;1187
001208;34101;01;07;PARTICIPANTES  COMPETICIONES Y TORNEOS/POBLACIÓN DEL DISTRITO MUJERES;RATIO;283;292
001208;34101;01;06;TOTAL PARTICIPANTES COMPETICIONES Y TORNEOS/POBLACIÓN DEL DISTRITO;RATIO;773;713
001208;34101;01;05;PARTICIPANTES COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES HOMBRES;NÚMERO;12480;13150
001208;34101;01;04;PARTICIPANTES COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES MUJERES;NÚMERO;3520;3646
001208;34101;01;03;TOTAL PARTICIPANTES COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES;NÚMERO;16000;16796
001208;34101;01;02;EQUIPOS PARTICIPANTES EN COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES;NÚMERO;700;710
001208;34101;01;01;COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES DE PROMOCIÓN DEL DEPORTE;NÚMERO;40;45
001208;34201;01;11;UNIDADES DEPORTIVAS DE CENTROS DEPORTIVOS;NÚMERO;57;43
001208;34201;01;10;SUPERF. INSTALAC. DEPORTIVAS POR HABITANTE DISTRITO;M2/MILLAR;1511;1412
001208;34201;01;09;TOTAL SUPERFICIE DE INSTALACIONES DEPORTIVAS;M2;352127;331978
001208;34201;01;08;SUPERFICIE INSTALACIONES DEPORTIVAS BÁSICAS DE ACCESO LIBRE;M2;37082;37082
001208;34201;01;07;SUPERFICIE INSTALACIONES DEPORTIVAS BÁSICAS CON AC. CONTROLADO;M2;178703;158524
001208;34201;01;06;SUPERFICIE DE CENTROS DEPORTIVOS;M2;136372;136372
001208;34201;01;05;INSTALACIONES DEPORTIVAS BÁSICAS SIN CONTROL DE ACCESO;NÚMERO;29;29
001208;34201;01;04;INSTALACIONES DEPORTIVAS BÁSICAS CON CONTROL DE ACCESO;NÚMERO;15;14
001208;34201;01;03;CALLES DE LAS PISCINAS CUBIERTAS;NÚMERO;30;24
001208;34201;01;02;PISCINAS CUBIERTAS;NÚMERO;7;5
001208;34201;01;01;CENTROS DEPORTIVOS MUNICIPALES;NÚMERO;5;4
001208;34201;01;22;RECLAMACIONES Y QUEJAS HOMBRES REFERIDAS A SERV DEPORT. DEL DTO.;NÚMERO;125;130
001208;34201;01;21;RECLAMACIONES Y QUEJAS MUJERES REFERIDAS A SERV DEPORT. DEL DTO.;NÚMERO;125;132
001208;34201;01;20;TOTAL RECLAMACIONES Y QUEJAS REFERIDAS A SERV DEPORT. DEL DTO.;NÚMERO;250;262
001208;34201;01;19;MEDIA SEMANAL HORAS APERTURA INST. BÁSICAS ACC. CONTROLADO;RATIO;70;70
001208;34201;01;18;MEDIA SEMANAL DE HORAS APERTURA EN CENTROS DEPORTIVOS;RATIO;90;90
001208;34201;01;17;OCUPACIÓN UNID. DEP. INSTAL. DEP. BÁSICAS CON AC. CONTROLADO;PORCENTAJE;80;80
001208;34201;01;16;NIVEL OCUPACIÓN UNID. DEPORTIV. DE LOS CENTROS DEPORTIVOS;PORCENTAJE;76;79
001208;34201;01;15;UNIDADES DEPORTIVAS POR HABITANTE DEL DISTRITO;RATIO;1;1
001208;34201;01;14;UNIDADES DEPORTIVAS TOTALES;NÚMERO;206;183
001208;34201;01;13;UNIDADES DEPORT. INSTAL. DEPORT. BÁSICAS SIN CONTROL ACCESO.;NÚMERO;68;68
001208;34201;01;12;UNIDADES DEPORT. INSTALAC DEPORT. BÁSICAS CONTROL ACCESO;NÚMERO;95;72
001208;34201;02;39;UNIDADES DE SERVICIO DE MEDICINA DEPORTIVA;NÚMERO;950;984
